Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.006864406,-1.001002,11,0
2,-0.00679002,-1.002478,11,0
3,-0.003889059,-1.004752,11,0
4,0.001823982,-1.00605,11,0
5,0.0002193409,-1.006097,11,0
6,-0.0006367701,-1.003019,11,0
7,0.002045121,-0.9996833,11,0
8,0.003154959,-0.9967984,11,0
9,0.003064995,-0.9940526,11,0
10,0.004281481,-0.98874,11,0
11,0.004546239,-0.98184,11,0
12,0.00628913,-0.9782192,11,0
13,0.009212296,-0.9759812,11,0
14,0.01331137,-0.9722652,11,0
15,0.0161271,-0.9709986,11,0
16,0.01808014,-0.9717644,11,0
17,0.02160856,-0.9687569,11,0
18,0.02725711,-0.9643016,11,0
19,0.03463001,-0.9588899,11,0
20,0.04586349,-0.9526484,11,0
21,0.0544931,-0.9508051,11,0
22,0.06203198,-0.9463956,11,0
23,0.0714975,-0.9403191,11,0
24,0.08098827,-0.9373209,11,0
25,0.08757512,-0.9322047,11,0
26,0.09739085,-0.9281225,11,0
27,0.1040214,-0.923572,11,0
28,0.117209,-0.9185861,11,0
29,0.1311173,-0.9171813,11,0
30,0.1399204,-0.9172481,11,0
31,0.1471939,-0.9167929,11,0
32,0.1592959,-0.9181266,11,0
33,0.1744808,-0.9176998,11,0
34,0.1903577,-0.9162111,11,0
35,0.206659,-0.9175988,11,0
36,0.2233059,-0.919296,11,0
37,0.2423336,-0.9252472,11,0
38,0.2585543,-0.9311681,11,0
39,0.2752593,-0.9383755,11,0
40,0.29735,-0.9455976,11,0
41,0.3233969,-0.9544608,11,0
42,0.3473088,-0.9596986,11,0
43,0.3708693,-0.9632642,11,0
44,0.392408,-0.9705046,11,0
45,0.4125865,-0.9764456,11,0
46,0.4350305,-0.9810008,11,0
47,0.4589418,-0.9826348,11,0
48,0.4839376,-0.9839114,11,0
49,0.5091456,-0.9867361,11,0
50,0.5288324,-0.9896793,11,0
51,0.551177,-0.9943941,11,0
52,0.5725684,-0.9982084,11,0
53,0.5994948,-1.000062,11,0
54,0.6270861,-0.9992672,11,0
55,0.6555115,-0.9956406,11,0
56,0.6728619,-0.9914234,11,0
57,0.691355,-0.9892045,11,0
58,0.709282,-0.9890262,11,0
59,0.7246258,-0.9901477,11,0
60,0.7463028,-0.9906696,11,0
61,0.7743021,-0.990741,11,0
62,0.7983513,-0.9920093,11,0
63,0.8246412,-0.9905804,11,0
64,0.8481007,-0.9884861,11,0
65,0.8708748,-0.9868411,11,0
66,0.8973326,-0.9853033,11,0
67,0.9238982,-0.9804869,11,0
68,0.9518198,-0.9767372,11,0
69,0.9817301,-0.971451,11,0
70,1.011148,-0.9676245,11,0
71,1.037354,-0.9622188,11,0
72,1.064615,-0.9585133,11,0
73,1.091063,-0.9557547,11,0
74,1.114784,-0.9487574,11,0
75,1.138411,-0.9437274,11,0
76,1.16656,-0.9385223,11,0
77,1.193228,-0.928671,11,0
78,1.217937,-0.9190673,11,0
79,1.243244,-0.9122827,11,0
80,1.271292,-0.9034914,11,0
81,1.297412,-0.8959046,11,0
82,1.32505,-0.8890844,11,0
83,1.356246,-0.8863945,11,0
84,1.389095,-0.8850937,11,0
85,1.420002,-0.8845758,11,0
86,1.450753,-0.8829967,11,0
87,1.483488,-0.8809136,11,0
88,1.515723,-0.8830585,11,0
89,1.548362,-0.8850147,11,0
90,1.581675,-0.8889941,11,0
91,1.618449,-0.8960287,11,0
92,1.651075,-0.9024304,11,0
93,1.684249,-0.9056239,11,0
94,1.715953,-0.9073535,11,0
95,1.749818,-0.9083664,11,0
96,1.787017,-0.9148387,11,0
97,1.821793,-0.9193709,11,0
98,1.857822,-0.9214527,11,0
99,1.890537,-0.922144,11,0
100,1.925199,-0.9247468,11,0
101,1.954027,-0.9263284,11,0
102,1.983029,-0.9269146,11,0
103,2.008303,-0.9236746,11,0
104,2.030949,-0.9239224,11,0
105,2.057528,-0.9237112,11,0
106,2.081023,-0.9215182,11,0
107,2.110026,-0.9190955,11,0
108,2.139784,-0.9191797,11,0
109,2.16501,-0.9157073,11,0
110,2.187336,-0.9154471,11,0
111,2.2142,-0.9121553,11,0
112,2.242978,-0.9096509,11,0
113,2.273358,-0.9063235,11,0
114,2.298917,-0.9040803,11,0
115,2.32344,-0.9046053,11,0
116,2.349438,-0.9012718,11,0
117,2.374398,-0.898247,11,0
118,2.398201,-0.8920496,11,0
119,2.426301,-0.886538,11,0
120,2.458588,-0.8785374,11,0
121,2.495501,-0.8706542,11,0
122,2.527961,-0.8621889,11,0
123,2.559468,-0.8543682,11,0
124,2.588114,-0.8462175,11,0
125,2.617206,-0.8381511,11,0
126,2.644719,-0.8310057,11,0
127,2.671101,-0.8226362,11,0
128,2.698288,-0.8173446,11,0
129,2.730743,-0.8106573,11,0
130,2.762468,-0.8015451,11,0
131,2.789537,-0.7885076,11,0
132,2.817603,-0.7757258,11,0
133,2.845572,-0.7669401,11,0
134,2.875234,-0.7609751,11,0
135,2.904058,-0.7541897,11,0
136,2.929198,-0.751788,11,0
137,2.955563,-0.7472774,11,0
138,2.986759,-0.7439591,11,0
139,3.018057,-0.7417903,11,0
140,3.053639,-0.7378397,11,0
141,3.088413,-0.7359224,11,0
142,3.117803,-0.7346815,11,0
143,3.154185,-0.7343902,11,0
144,3.191669,-0.7343913,11,0
145,3.226183,-0.7351804,11,0
146,3.259092,-0.7365397,11,0
147,3.294622,-0.7358884,11,0
148,3.326899,-0.737468,11,0
149,3.361325,-0.7393557,11,0
150,3.393018,-0.7431827,11,0
151,3.421222,-0.7447246,11,0
152,3.451432,-0.7472,11,0
153,3.478672,-0.7484931,11,0
154,3.507687,-0.7472261,11,0
155,3.534852,-0.7507452,11,0
156,3.558598,-0.7474716,11,0
157,3.583597,-0.7416454,11,0
158,3.60618,-0.7396146,11,0
159,3.631753,-0.7360774,11,0
160,3.653271,-0.731793,11,0
161,3.678376,-0.7318095,11,0
162,3.703376,-0.7304063,11,0
163,3.727664,-0.7281483,11,0
164,3.753333,-0.7243209,11,0
165,3.77751,-0.7183788,11,0
166,3.799304,-0.7122594,11,0
167,3.827288,-0.7044559,11,0
168,3.856256,-0.700396,11,0
169,3.879731,-0.6946194,11,0
170,3.907524,-0.6906202,11,0
171,3.938286,-0.6837102,11,0
172,3.971667,-0.6750337,11,0
173,4.005283,-0.6662199,11,0
174,4.033819,-0.6578523,11,0
175,4.063247,-0.6500115,11,0
176,4.092779,-0.646883,11,0
177,4.121218,-0.642718,11,0
178,4.14574,-0.6348221,11,0
179,4.175312,-0.6257903,11,0
180,4.204391,-0.6173824,11,0
181,4.232811,-0.6074066,11,0
182,4.257929,-0.5996298,11,0
183,4.285671,-0.5906751,11,0
184,4.307248,-0.5875567,11,0
185,4.328797,-0.5816156,11,0
186,4.354309,-0.5747735,11,0
187,4.382355,-0.5672637,11,0
188,4.410316,-0.5608547,11,0
189,4.432564,-0.5557015,11,0
190,4.45726,-0.5515684,11,0
191,4.483138,-0.5489159,11,0
192,4.512821,-0.5490643,11,0
193,4.544638,-0.550053,11,0
194,4.575679,-0.5494495,11,0
195,4.606647,-0.5478893,11,0
196,4.641978,-0.5505731,11,0
197,4.672588,-0.5528937,11,0
198,4.702039,-0.5595006,11,0
199,4.729631,-0.564867,11,0
200,4.756891,-0.570456,11,0
201,4.784768,-0.5777524,11,0
202,4.811665,-0.5832877,11,0
203,4.842923,-0.5868384,11,0
204,4.877575,-0.5904089,11,0
205,4.909556,-0.5931062,11,0
206,4.935802,-0.5968611,11,0
207,4.962925,-0.5978125,11,0
208,4.985693,-0.6009372,11,0
209,5.004533,-0.5983567,11,0
210,5.023728,-0.5950339,11,0
211,5.045306,-0.594438,11,0
212,5.067911,-0.5909005,11,0
213,5.091562,-0.5899886,11,0
214,5.116606,-0.587207,11,0
215,5.142655,-0.5863029,11,0
216,5.167268,-0.5859525,11,0
