Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,0,8.8,0
1,-0.009367313,0.0009671315,8.8,0
2,-0.01884058,0.001778485,8.8,0
3,-0.02287939,0.003846488,8.8,0
4,-0.02217276,0.004563508,8.8,0
5,-0.0187683,0.006281094,8.8,0
6,-0.01135325,0.006567085,8.8,0
7,-0.005368077,0.005204039,8.8,0
8,-0.002123267,0.005147714,8.8,0
9,0.001248696,0.006660155,8.8,0
10,0.0004286834,0.008664882,8.8,0
11,-0.001869945,0.008787814,8.8,0
12,-0.001514981,0.007335906,8.8,0
13,0.001091135,0.009003796,8.8,0
14,0.004852328,0.0125725,8.8,0
15,0.01452301,0.01419201,8.8,0
16,0.0204965,0.01285322,8.8,0
17,0.02496901,0.01407923,8.8,0
18,0.02970297,0.01347578,8.8,0
19,0.03854559,0.01037637,8.8,0
20,0.0480971,0.002633773,8.8,0
21,0.05237008,0.0020657,8.8,0
22,0.05771311,0.002033276,8.8,0
23,0.06092962,0.0009919546,8.8,0
24,0.06346522,0.0005515991,8.8,0
25,0.06886937,0.001530612,8.8,0
26,0.07965329,-0.002276472,8.8,0
27,0.09386519,-0.007189473,8.8,0
28,0.110278,-0.012743,8.8,0
29,0.1261016,-0.01803615,8.8,0
30,0.1403851,-0.02514335,8.8,0
31,0.1531909,-0.03032004,8.8,0
32,0.1662927,-0.03949779,8.8,0
33,0.1773875,-0.04948093,8.8,0
34,0.1892399,-0.06020112,8.8,0
35,0.2027135,-0.07156566,8.8,0
36,0.2160411,-0.08272771,8.8,0
37,0.2313074,-0.09310032,8.8,0
38,0.2461625,-0.1029254,8.8,0
39,0.2623689,-0.1099213,8.8,0
40,0.2762034,-0.1165762,8.8,0
41,0.2878658,-0.1282338,8.8,0
42,0.3027328,-0.1333497,8.8,0
43,0.315558,-0.1384043,8.8,0
44,0.3294471,-0.1413978,8.8,0
45,0.3449288,-0.1454988,8.8,0
46,0.3592015,-0.1518566,8.8,0
47,0.3698008,-0.1541948,8.8,0
48,0.3858282,-0.1585586,8.8,0
49,0.401259,-0.1632538,8.8,0
50,0.4134256,-0.1672109,8.8,0
51,0.4321337,-0.1708688,8.8,0
52,0.4489001,-0.1742574,8.8,0
53,0.4687286,-0.1790609,8.8,0
54,0.4896873,-0.1871365,8.8,0
55,0.5061337,-0.1945812,8.8,0
56,0.5232466,-0.1961189,8.8,0
57,0.5447635,-0.1990169,8.8,0
58,0.5700151,-0.2013564,8.8,0
59,0.6004102,-0.2027003,8.8,0
60,0.6250343,-0.2037131,8.8,0
61,0.650694,-0.2056559,8.8,0
62,0.6759576,-0.2078012,8.8,0
63,0.704554,-0.2096522,8.8,0
64,0.7315992,-0.2130465,8.8,0
65,0.7577747,-0.213978,8.8,0
66,0.7863106,-0.2121624,8.8,0
67,0.8083175,-0.2104821,8.8,0
68,0.8261595,-0.2123474,8.8,0
69,0.8457659,-0.211315,8.8,0
70,0.86638,-0.2094946,8.8,0
71,0.8886933,-0.2072621,8.8,0
72,0.9115909,-0.2049691,8.8,0
73,0.9408154,-0.2030192,8.8,0
74,0.9694266,-0.200289,8.8,0
75,0.9970931,-0.1999202,8.8,0
76,1.024296,-0.1999122,8.8,0
77,1.050369,-0.2002043,8.8,0
78,1.080408,-0.2030504,8.8,0
79,1.106625,-0.2053363,8.8,0
80,1.13188,-0.2068159,8.8,0
81,1.160729,-0.2102539,8.8,0
82,1.195283,-0.2146956,8.8,0
83,1.229209,-0.2216225,8.8,0
84,1.261814,-0.2275091,8.8,0
85,1.290479,-0.2357038,8.8,0
86,1.318947,-0.243393,8.8,0
87,1.350704,-0.2501046,8.8,0
88,1.376944,-0.258856,8.8,0
89,1.402313,-0.2656601,8.8,0
90,1.429811,-0.2703426,8.8,0
91,1.461507,-0.2762786,8.8,0
92,1.492887,-0.2833518,8.8,0
93,1.523068,-0.2906672,8.8,0
94,1.557569,-0.2968032,8.8,0
95,1.586703,-0.3021643,8.8,0
96,1.613059,-0.3083341,8.8,0
97,1.631676,-0.3119577,8.8,0
98,1.649436,-0.3172988,8.8,0
99,1.668708,-0.3193631,8.8,0
100,1.69085,-0.3196908,8.8,0
101,1.714323,-0.3182559,8.8,0
102,1.736159,-0.3182551,8.8,0
103,1.759405,-0.319027,8.8,0
104,1.786386,-0.3191674,8.8,0
105,1.812608,-0.3219943,8.8,0
106,1.83738,-0.3213725,8.8,0
107,1.863951,-0.31759,8.8,0
108,1.891847,-0.3156413,8.8,0
109,1.918289,-0.3158513,8.8,0
110,1.944117,-0.3185183,8.8,0
111,1.968303,-0.3194778,8.8,0
112,1.995551,-0.3199052,8.8,0
113,2.024972,-0.3160475,8.8,0
114,2.052936,-0.3106382,8.8,0
115,2.083684,-0.3061851,8.8,0
116,2.115768,-0.2999393,8.8,0
117,2.150871,-0.2973218,8.8,0
118,2.183062,-0.2986338,8.8,0
119,2.209428,-0.2977516,8.8,0
120,2.235707,-0.2949449,8.8,0
121,2.256659,-0.2945112,8.8,0
122,2.28093,-0.2881958,8.8,0
123,2.308709,-0.2816303,8.8,0
124,2.336262,-0.276947,8.8,0
125,2.366368,-0.2763271,8.8,0
126,2.400343,-0.2746491,8.8,0
127,2.436743,-0.27034,8.8,0
128,2.466932,-0.2675014,8.8,0
129,2.494323,-0.2655257,8.8,0
130,2.525165,-0.2658978,8.8,0
131,2.556243,-0.2652191,8.8,0
132,2.588054,-0.2647455,8.8,0
133,2.616795,-0.2621487,8.8,0
134,2.645616,-0.2582854,8.8,0
135,2.679234,-0.258799,8.8,0
136,2.716113,-0.2605242,8.8,0
137,2.750605,-0.2625953,8.8,0
138,2.78313,-0.2644741,8.8,0
139,2.816331,-0.2682886,8.8,0
140,2.846594,-0.2728885,8.8,0
141,2.878379,-0.2751393,8.8,0
142,2.907942,-0.278791,8.8,0
143,2.939122,-0.2858087,8.8,0
144,2.972804,-0.2924975,8.8,0
145,3.004818,-0.2977135,8.8,0
146,3.03016,-0.301158,8.8,0
147,3.056522,-0.3047394,8.8,0
148,3.078931,-0.3097377,8.8,0
149,3.096255,-0.3098105,8.8,0
150,3.123319,-0.3116175,8.8,0
151,3.146688,-0.3125471,8.8,0
152,3.167688,-0.3146966,8.8,0
153,3.186333,-0.3172459,8.8,0
154,3.212629,-0.3185063,8.8,0
155,3.236242,-0.3137572,8.8,0
156,3.260959,-0.312903,8.8,0
157,3.283214,-0.3126459,8.8,0
158,3.305044,-0.3115603,8.8,0
159,3.328425,-0.3092803,8.8,0
160,3.354215,-0.3044054,8.8,0
161,3.377702,-0.3031351,8.8,0
