Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.008269544,-0.9991964,11,0
2,-0.0153422,-0.9989424,11,0
3,-0.01795818,-0.9978358,11,0
4,-0.02485856,-0.9993155,11,0
5,-0.02873613,-1.002233,11,0
6,-0.02710183,-1.00325,11,0
7,-0.01786347,-1.00607,11,0
8,-0.01262102,-1.009094,11,0
9,-0.00961061,-1.013661,11,0
10,-0.00808229,-1.020918,11,0
11,-0.007185052,-1.025079,11,0
12,-0.004715574,-1.0282,11,0
13,0.0002290658,-1.029839,11,0
14,0.01176636,-1.032859,11,0
15,0.02564242,-1.03941,11,0
16,0.03160887,-1.043994,11,0
17,0.03896102,-1.046411,11,0
18,0.0452529,-1.046832,11,0
19,0.05199571,-1.047446,11,0
20,0.05977019,-1.04905,11,0
21,0.06384618,-1.04756,11,0
22,0.06380294,-1.04843,11,0
23,0.06998056,-1.045831,11,0
24,0.078963,-1.042461,11,0
25,0.08802608,-1.041226,11,0
26,0.09856837,-1.04045,11,0
27,0.1116083,-1.040091,11,0
28,0.1227242,-1.035119,11,0
29,0.1353999,-1.029022,11,0
30,0.1492859,-1.021141,11,0
31,0.1651791,-1.014885,11,0
32,0.1783887,-1.011152,11,0
33,0.1928661,-1.008969,11,0
34,0.2048062,-1.011484,11,0
35,0.2201043,-1.01375,11,0
36,0.2357748,-1.008383,11,0
37,0.249489,-1.003372,11,0
38,0.2590375,-1.001081,11,0
39,0.2674233,-0.9977557,11,0
40,0.278485,-0.9906784,11,0
41,0.2923435,-0.9843678,11,0
42,0.3043823,-0.9779066,11,0
43,0.3202842,-0.9710277,11,0
44,0.3380673,-0.9693695,11,0
45,0.352296,-0.9669298,11,0
46,0.3712461,-0.9623262,11,0
47,0.3907874,-0.9604164,11,0
48,0.4116463,-0.9599624,11,0
49,0.4337472,-0.9590208,11,0
50,0.4587499,-0.9590479,11,0
51,0.4846392,-0.959487,11,0
52,0.5104649,-0.9614876,11,0
53,0.5336125,-0.9623969,11,0
54,0.5524806,-0.9633777,11,0
55,0.5715535,-0.9652892,11,0
56,0.5987993,-0.9705138,11,0
57,0.6239839,-0.973924,11,0
58,0.6482156,-0.9782974,11,0
59,0.6712896,-0.9811976,11,0
60,0.6999666,-0.9837087,11,0
61,0.727871,-0.9894409,11,0
62,0.758275,-0.9946078,11,0
63,0.7819945,-1.000107,11,0
64,0.8010547,-1.004111,11,0
65,0.8200394,-1.00922,11,0
66,0.8383125,-1.011119,11,0
67,0.8559858,-1.01088,11,0
68,0.8793981,-1.010064,11,0
69,0.9083549,-1.012184,11,0
70,0.9376215,-1.013139,11,0
71,0.9626564,-1.008448,11,0
72,0.9856758,-1.002994,11,0
73,1.008198,-1.001417,11,0
74,1.02619,-1.002861,11,0
75,1.050035,-1.000733,11,0
76,1.079842,-0.9990882,11,0
77,1.108834,-0.9974673,11,0
78,1.132621,-0.9964949,11,0
79,1.155194,-0.9914163,11,0
80,1.186885,-0.9847709,11,0
81,1.214242,-0.9793801,11,0
82,1.244638,-0.975886,11,0
83,1.269093,-0.9692198,11,0
84,1.297229,-0.960727,11,0
85,1.328041,-0.9544461,11,0
86,1.353848,-0.9520288,11,0
87,1.380828,-0.9468917,11,0
88,1.406483,-0.9391427,11,0
89,1.429536,-0.9317456,11,0
90,1.458837,-0.9255071,11,0
91,1.487046,-0.9166886,11,0
92,1.512949,-0.911015,11,0
93,1.539881,-0.9045396,11,0
94,1.567342,-0.8984658,11,0
95,1.595529,-0.8940497,11,0
96,1.624049,-0.8891968,11,0
97,1.650977,-0.8839658,11,0
98,1.679914,-0.8815368,11,0
99,1.707284,-0.8790914,11,0
100,1.739516,-0.8802921,11,0
101,1.772761,-0.8817962,11,0
102,1.804911,-0.8807128,11,0
103,1.839225,-0.8802066,11,0
104,1.870626,-0.8802401,11,0
105,1.904345,-0.8826296,11,0
106,1.938806,-0.8849129,11,0
107,1.969899,-0.8880656,11,0
108,2.001721,-0.8908347,11,0
109,2.03381,-0.8954892,11,0
110,2.065681,-0.8982286,11,0
111,2.10004,-0.9015508,11,0
112,2.134282,-0.9059398,11,0
113,2.168643,-0.9114586,11,0
114,2.201408,-0.9166394,11,0
115,2.233723,-0.9166355,11,0
116,2.263907,-0.9145364,11,0
117,2.291893,-0.9155687,11,0
118,2.318643,-0.9186029,11,0
119,2.341623,-0.9173619,11,0
120,2.367403,-0.914992,11,0
121,2.387424,-0.9126124,11,0
122,2.411077,-0.9094465,11,0
123,2.443897,-0.9033416,11,0
124,2.469446,-0.8961337,11,0
125,2.494084,-0.8906397,11,0
126,2.519109,-0.8869597,11,0
127,2.540411,-0.8833343,11,0
128,2.563271,-0.879485,11,0
129,2.586298,-0.874805,11,0
130,2.615026,-0.8714762,11,0
131,2.64057,-0.8691298,11,0
132,2.669217,-0.8640255,11,0
133,2.700088,-0.8570749,11,0
134,2.73172,-0.8493721,11,0
135,2.76124,-0.8387,11,0
136,2.789505,-0.8302134,11,0
137,2.818429,-0.82148,11,0
138,2.845926,-0.8133262,11,0
139,2.869313,-0.8070878,11,0
140,2.889201,-0.8006819,11,0
141,2.911295,-0.7949708,11,0
142,2.934139,-0.7893157,11,0
143,2.958414,-0.7801075,11,0
144,2.985981,-0.7705774,11,0
145,3.015496,-0.7583324,11,0
146,3.0361,-0.7478125,11,0
147,3.065748,-0.7396998,11,0
148,3.093775,-0.7338981,11,0
149,3.122064,-0.725686,11,0
150,3.15249,-0.7188534,11,0
151,3.181725,-0.7142928,11,0
152,3.207603,-0.7086404,11,0
153,3.237998,-0.7041199,11,0
154,3.26829,-0.7018614,11,0
155,3.29776,-0.6995842,11,0
156,3.324885,-0.6990253,11,0
157,3.360244,-0.7003457,11,0
158,3.391654,-0.7022623,11,0
159,3.41748,-0.7043814,11,0
160,3.44563,-0.7059672,11,0
161,3.48229,-0.7076942,11,0
162,3.516683,-0.7115334,11,0
163,3.5462,-0.7147225,11,0
164,3.577296,-0.7197261,11,0
165,3.607325,-0.7226005,11,0
166,3.636656,-0.7241769,11,0
167,3.664972,-0.7266954,11,0
168,3.690001,-0.7250603,11,0
169,3.712076,-0.7246517,11,0
170,3.739014,-0.726236,11,0
171,3.765336,-0.7247474,11,0
172,3.788554,-0.725742,11,0
173,3.807585,-0.7254118,11,0
174,3.830842,-0.7251488,11,0
175,3.859237,-0.7248648,11,0
176,3.8931,-0.7233362,11,0
177,3.922425,-0.7176446,11,0
178,3.948,-0.7125692,11,0
179,3.974394,-0.7102285,11,0
180,3.994976,-0.7082638,11,0
181,4.018014,-0.7027491,11,0
182,4.042994,-0.697179,11,0
183,4.066771,-0.6926192,11,0
184,4.094774,-0.6866659,11,0
185,4.121055,-0.6821276,11,0
186,4.146285,-0.6780522,11,0
187,4.178106,-0.6713855,11,0
188,4.207116,-0.6619329,11,0
189,4.233969,-0.6559781,11,0
190,4.26446,-0.6505818,11,0
191,4.290269,-0.6488078,11,0
192,4.316283,-0.6436692,11,0
193,4.338089,-0.6381745,11,0
194,4.357927,-0.6320942,11,0
195,4.385091,-0.6235217,11,0
196,4.40739,-0.6124619,11,0
197,4.430765,-0.6057215,11,0
198,4.459064,-0.5962862,11,0
199,4.490331,-0.5877506,11,0
200,4.516219,-0.5796873,11,0
201,4.542574,-0.5729441,11,0
202,4.569976,-0.5671941,11,0
203,4.596802,-0.5625161,11,0
204,4.626188,-0.5612664,11,0
205,4.656001,-0.5599178,11,0
206,4.686711,-0.559913,11,0
207,4.715669,-0.5571051,11,0
208,4.746188,-0.5567783,11,0
209,4.775006,-0.5553105,11,0
210,4.807463,-0.5541112,11,0
211,4.838717,-0.5527152,11,0
212,4.866591,-0.5541852,11,0
213,4.889477,-0.5579718,11,0
214,4.91775,-0.561686,11,0
215,4.944164,-0.56431,11,0
216,4.974886,-0.5663073,11,0
217,5.009536,-0.5686008,11,0
218,5.039408,-0.5687215,11,0
219,5.069663,-0.5713745,11,0
220,5.095118,-0.573123,11,0
221,5.119307,-0.5726849,11,0
222,5.146714,-0.5738036,11,0
223,5.17127,-0.5715697,11,0
224,5.194914,-0.5699343,11,0
225,5.21617,-0.5709284,11,0
226,5.240603,-0.5688771,11,0
227,5.262522,-0.5689163,11,0
228,5.284268,-0.5691282,11,0
229,5.310826,-0.5706987,11,0
230,5.333663,-0.57109,11,0
231,5.358778,-0.5671073,11,0
232,5.381514,-0.5619674,11,0
233,5.4024,-0.557429,11,0
234,5.42712,-0.5524729,11,0
235,5.453938,-0.5461581,11,0
236,5.477928,-0.5428159,11,0
237,5.505052,-0.5400692,11,0
238,5.533307,-0.5369747,11,0
239,5.558367,-0.5331976,11,0
240,5.588225,-0.529047,11,0
241,5.616995,-0.5224247,11,0
242,5.650073,-0.5165223,11,0
243,5.682867,-0.5116816,11,0
244,5.711246,-0.5069473,11,0
245,5.740582,-0.5028208,11,0
246,5.770864,-0.495877,11,0
247,5.796517,-0.4894012,11,0
248,5.821317,-0.4828115,11,0
249,5.843937,-0.4800376,11,0
250,5.869881,-0.4743625,11,0
251,5.894291,-0.4672668,11,0
252,5.91856,-0.46066,11,0
253,5.944447,-0.4520674,11,0
254,5.974046,-0.4435287,11,0
255,5.999989,-0.4390827,11,0
256,6.023621,-0.4346966,11,0
257,6.052883,-0.4310563,11,0
258,6.085084,-0.4277415,11,0
259,6.114244,-0.425681,11,0
260,6.142088,-0.4259872,11,0
261,6.170091,-0.4262295,11,0
262,6.197413,-0.4272977,11,0
263,6.229667,-0.4309691,-11,0
264,6.265994,-0.4376323,-11,0
265,6.301951,-0.4459717,-11,0
266,6.332075,-0.4521844,-11,0
267,6.356945,-0.4535387,-11,0
268,6.381405,-0.4551248,-11,0
269,6.409133,-0.4529206,-11,0
270,6.438027,-0.4517869,-11,0
271,6.468024,-0.4488209,-11,0
272,6.49719,-0.4442826,-11,0
273,6.520853,-0.4400125,-11,0
274,6.540304,-0.4326186,-11,0
275,6.554958,-0.432457,-11,0
276,6.571599,-0.4335064,-11,0
277,6.588159,-0.431066,-11,0
278,6.607363,-0.432688,-11,0
279,6.630923,-0.4348951,-11,0
280,6.65234,-0.4370365,-11,0
281,6.678163,-0.4341325,-11,0
282,6.698851,-0.4273169,-11,0
283,6.714049,-0.4216745,-11,0
284,6.724772,-0.4120587,-11,0
285,6.732941,-0.4029243,-11,0
286,6.740997,-0.3987862,-11,0
287,6.751856,-0.396437,-11,0
288,6.756178,-0.3873641,-11,0
289,6.760103,-0.3785402,-11,0
290,6.765566,-0.3710058,-11,0
291,6.769736,-0.3622532,-11,0
292,6.770088,-0.355126,-11,0
293,6.773864,-0.3509109,-11,0
294,6.77778,-0.3452338,-11,0
295,6.776905,-0.3397592,-11,0
296,6.77519,-0.3337692,-11,0
297,6.766042,-0.3260804,-11,0
298,6.754705,-0.3228084,-11,0
299,6.745049,-0.3235488,-11,0
300,6.736187,-0.3185085,-11,0
301,6.72531,-0.3145581,-11,0
302,6.711311,-0.3064451,-11,0
303,6.699036,-0.3002251,-11,0
304,6.685784,-0.2968013,-11,0
305,6.672805,-0.2904092,-11,0
306,6.664652,-0.2809692,-11,0
307,6.654379,-0.2711945,-11,0
308,6.637039,-0.2613167,-11,0
309,6.619868,-0.252452,-11,0
310,6.603945,-0.2457261,-11,0
311,6.587191,-0.2370815,-11,0
312,6.568422,-0.2340702,-11,0
313,6.55367,-0.2302167,-11,0
314,6.540687,-0.2215483,-11,0
315,6.523417,-0.2128344,-11,0
316,6.507939,-0.201744,-11,0
317,6.492465,-0.1920794,-11,0
318,6.478405,-0.1836687,-11,0
319,6.46279,-0.1734689,-11,0
320,6.446066,-0.1597705,-11,0
321,6.433904,-0.1485486,-11,0
322,6.416837,-0.1419221,-11,0
323,6.396073,-0.1337087,-11,0
324,6.378161,-0.1256657,-11,0
325,6.361055,-0.1193916,-11,0
326,6.346651,-0.1102089,-11,0
327,6.33022,-0.1037287,-11,0
328,6.315063,-0.09962904,-11,0
329,6.301413,-0.0963105,-11,0
330,6.289701,-0.09649813,-11,0
331,6.2869,-0.09817189,-11,0
332,6.274329,-0.09464717,-11,0
333,6.261073,-0.09119111,-11,0
334,6.244391,-0.08830792,-11,0
335,6.2249,-0.08147639,-11,0
336,6.207403,-0.07586253,-11,0
337,6.193046,-0.07370651,-11,0
338,6.18225,-0.07419217,-11,0
339,6.168484,-0.07329589,-11,0
340,6.154013,-0.07351261,-11,0
341,6.137142,-0.07766891,-11,0
342,6.12317,-0.07774043,-11,0
343,6.108877,-0.07790852,-11,0
344,6.084196,-0.0797925,-11,0
345,6.061275,-0.08217347,-11,0
346,6.040708,-0.08574778,-11,0
347,6.017357,-0.08949554,-11,0
348,5.993275,-0.09132308,-11,0
349,5.968453,-0.09239662,-11,0
350,5.938659,-0.09450227,-11,0
351,5.907921,-0.09470057,-11,0
352,5.876327,-0.09462887,-11,0
353,5.850543,-0.09532803,-11,0
354,5.826931,-0.09719843,-11,0
355,5.800152,-0.09373784,-11,0
356,5.766804,-0.09471828,-11,0
357,5.739986,-0.09855038,-11,0
358,5.711967,-0.1013876,-11,0
359,5.679984,-0.09934229,-11,0
360,5.652463,-0.1042203,-11,0
361,5.629142,-0.1084301,-11,0
362,5.606477,-0.1112928,-11,0
363,5.575723,-0.1158551,-11,0
364,5.540045,-0.1175095,-11,0
365,5.514122,-0.1173223,-11,0
366,5.485174,-0.1180708,-11,0
367,5.454021,-0.1139981,-11,0
368,5.423301,-0.1105264,-11,0
369,5.395655,-0.1068053,-11,0
370,5.365503,-0.1009538,-11,0
371,5.334961,-0.09744477,-11,0
372,5.30068,-0.09155387,-11,0
373,5.268037,-0.08430868,-11,0
374,5.233795,-0.07587993,-11,0
375,5.20557,-0.06977785,-11,0
376,5.178342,-0.06295174,-11,0
377,5.148412,-0.05330467,-11,0
378,5.116881,-0.04445076,-11,0
379,5.083833,-0.03760135,-11,0
380,5.048002,-0.03212947,-11,0
381,5.017259,-0.02312189,-11,0
382,4.996482,-0.0181331,-11,0
383,4.970387,-0.01032269,-11,0
384,4.945331,-0.005574286,-11,0
385,4.92089,-0.002276659,-11,0
386,4.896787,0.00144577,-11,0
387,4.875237,-4.810095E-05,-11,0
388,4.850928,0.000792861,-11,0
389,4.823447,0.001339912,-11,0
390,4.800937,0.005674124,-11,0
391,4.771507,0.003449917,-11,0
392,4.743684,-0.0007913709,-11,0
393,4.720128,-0.003066003,-11,0
394,4.693186,-0.007739246,-11,0
395,4.668935,-0.01079464,-11,0
396,4.644179,-0.01199877,-11,0
397,4.619819,-0.01408917,-11,0
398,4.59398,-0.02028799,-11,0
399,4.571688,-0.02594858,-11,0
400,4.550792,-0.02544004,-11,0
401,4.537052,-0.02008802,-11,0
402,4.51579,-0.01916528,-11,0
403,4.489258,-0.02173108,-11,0
404,4.469221,-0.02577204,-11,0
405,4.442675,-0.0320971,-11,0
406,4.412926,-0.03942633,-11,0
407,4.383031,-0.0443632,-11,0
408,4.356589,-0.04691494,-11,0
409,4.332135,-0.05202055,-11,0
410,4.307094,-0.05548191,-11,0
411,4.281673,-0.06086087,-11,0
412,4.25716,-0.06533486,-11,0
413,4.228625,-0.07022762,-11,0
414,4.200256,-0.07690096,-11,0
415,4.177885,-0.08354473,-11,0
416,4.157846,-0.08647287,-11,0
417,4.135542,-0.08944339,-11,0
418,4.109842,-0.0905928,-11,0
419,4.083731,-0.0882017,-11,0
420,4.052711,-0.08396685,-11,0
421,4.024264,-0.08133626,-11,0
422,3.992844,-0.07809377,-11,0
423,3.959059,-0.07312393,-11,0
424,3.928216,-0.06978887,-11,0
425,3.896366,-0.06395757,-11,0
426,3.864937,-0.05637723,-11,0
427,3.833385,-0.04759508,-11,0
428,3.802948,-0.03970885,-11,0
429,3.772302,-0.03189093,-11,0
430,3.742957,-0.02235019,-11,0
431,3.71097,-0.01265448,-11,0
432,3.6781,-0.003632128,-11,0
433,3.647885,0.00512743,-11,0
434,3.619645,0.01134586,-11,0
435,3.596239,0.0170095,-11,0
436,3.575284,0.01813936,-11,0
437,3.550599,0.02433956,-11,0
438,3.528272,0.02754748,-11,0
439,3.506484,0.02742314,-11,0
440,3.482508,0.02615094,-11,0
441,3.458553,0.02903676,-11,0
