Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.008371654,-0.9993289,11,0
2,-0.01550488,-0.9992065,11,0
3,-0.01830702,-0.9987469,11,0
4,-0.02086629,-0.9956853,11,0
5,-0.02332661,-0.9939153,11,0
6,-0.02547588,-0.9946482,11,0
7,-0.02719224,-0.9963852,11,0
8,-0.02314642,-0.9969161,11,0
9,-0.01788815,-0.995553,11,0
10,-0.01276619,-0.9962316,11,0
11,-0.00664817,-0.9981179,11,0
12,-0.00277564,-1.001276,11,0
13,0.0009098952,-1.005717,11,0
14,0.003543097,-1.010772,11,0
15,0.009178533,-1.016035,11,0
16,0.01951415,-1.02281,11,0
17,0.03159323,-1.027256,11,0
18,0.04109498,-1.028445,11,0
19,0.04591173,-1.03143,11,0
20,0.048354,-1.036213,11,0
21,0.05412782,-1.042535,11,0
22,0.06316317,-1.046467,11,0
23,0.0726544,-1.050198,11,0
24,0.08334266,-1.055005,11,0
25,0.09319904,-1.063129,11,0
26,0.1031316,-1.066822,11,0
27,0.1126016,-1.0707,11,0
28,0.1254661,-1.072821,11,0
29,0.1408893,-1.074157,11,0
30,0.1516567,-1.071801,11,0
31,0.1581127,-1.070901,11,0
32,0.16891,-1.070148,11,0
33,0.1844472,-1.070872,11,0
34,0.1955193,-1.072589,11,0
35,0.2070249,-1.075381,11,0
36,0.2236926,-1.078204,11,0
37,0.2381461,-1.079852,11,0
38,0.2564406,-1.080761,11,0
39,0.2791854,-1.079043,11,0
40,0.3033178,-1.073233,11,0
41,0.3272476,-1.064833,11,0
42,0.353082,-1.057493,11,0
43,0.3741813,-1.052566,11,0
44,0.4044088,-1.044009,11,0
45,0.4310344,-1.039184,11,0
46,0.4546879,-1.036276,11,0
47,0.4806179,-1.032393,11,0
48,0.5053976,-1.031741,11,0
49,0.5285514,-1.029061,11,0
50,0.5510943,-1.026454,11,0
51,0.5762683,-1.023887,11,0
52,0.6064638,-1.016981,11,0
53,0.6327366,-1.010317,11,0
54,0.660617,-1.00618,11,0
55,0.683197,-1.000476,11,0
56,0.7060252,-0.9971998,11,0
57,0.7308489,-0.9951693,11,0
58,0.7598352,-0.9923081,11,0
59,0.7897541,-0.9874245,11,0
60,0.8219438,-0.9841876,11,0
61,0.8487723,-0.9805304,11,0
62,0.8764856,-0.981175,11,0
63,0.9051996,-0.9802578,11,0
64,0.9387387,-0.9816711,11,0
65,0.9757716,-0.9870881,11,0
66,1.010877,-0.9925284,11,0
67,1.038293,-0.9979553,11,0
68,1.064178,-1.003417,11,0
69,1.086465,-1.009658,11,0
70,1.115558,-1.012899,11,0
71,1.145083,-1.016708,11,0
72,1.176411,-1.020356,11,0
73,1.210837,-1.02375,11,0
74,1.242492,-1.026374,11,0
