Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.005958538,-1.002819,11,0
2,-0.004457183,-1.003244,11,0
3,-0.003342348,-1.001548,11,0
4,-0.001673659,-1.001575,11,0
5,-0.00170944,-1.002627,11,0
6,-0.0001026533,-1.002323,11,0
7,0.00265539,-0.9989354,11,0
8,0.005755395,-0.9958479,11,0
9,0.00964864,-0.9959996,11,0
10,0.01546075,-0.9926305,11,0
11,0.02002558,-0.9874935,11,0
12,0.02087644,-0.9860615,11,0
13,0.02459175,-0.9843115,11,0
14,0.02719446,-0.9828495,11,0
15,0.0303237,-0.9769742,11,0
16,0.03524016,-0.9752008,11,0
17,0.04335977,-0.9753677,11,0
18,0.0501914,-0.9714636,11,0
19,0.05420984,-0.968483,11,0
20,0.06382995,-0.9649485,11,0
21,0.07248648,-0.9647512,11,0
22,0.07777157,-0.9632589,11,0
23,0.07992489,-0.9626943,11,0
24,0.08507534,-0.9597133,11,0
25,0.09854501,-0.9542199,11,0
26,0.106166,-0.9530839,11,0
27,0.1191598,-0.9556432,11,0
28,0.1344194,-0.9546469,11,0
29,0.1457383,-0.9522539,11,0
30,0.1558485,-0.9528639,11,0
31,0.1689273,-0.9561695,11,0
32,0.1847344,-0.9585431,11,0
33,0.2026332,-0.9636325,11,0
34,0.2192034,-0.9673312,11,0
35,0.2343311,-0.9750693,11,0
36,0.246732,-0.9829772,11,0
37,0.2654795,-0.9929954,11,0
38,0.2846707,-1.000678,11,0
39,0.306029,-1.007909,11,0
40,0.3236116,-1.016677,11,0
41,0.3407696,-1.023201,11,0
42,0.3610929,-1.030154,11,0
43,0.3813703,-1.03649,11,0
44,0.399574,-1.041277,11,0
45,0.4199707,-1.047662,11,0
46,0.443833,-1.053776,11,0
47,0.464239,-1.059615,11,0
48,0.4862113,-1.060757,11,0
49,0.504636,-1.05902,11,0
50,0.5189801,-1.060865,11,0
51,0.5399486,-1.062107,11,0
52,0.5598364,-1.06216,11,0
53,0.5856188,-1.062868,11,0
54,0.6129318,-1.064577,11,0
55,0.6313832,-1.068827,11,0
56,0.6470515,-1.076291,11,0
57,0.6657192,-1.079883,11,0
58,0.6886881,-1.080729,11,0
59,0.7084978,-1.08318,11,0
60,0.7335413,-1.086014,11,0
61,0.7601193,-1.083207,11,0
62,0.7871743,-1.081387,11,0
63,0.8123189,-1.076444,11,0
64,0.834421,-1.072333,11,0
65,0.8624912,-1.070388,11,0
66,0.8923014,-1.065564,11,0
67,0.9244052,-1.060417,11,0
68,0.9501731,-1.053887,11,0
69,0.9752273,-1.048436,11,0
70,0.997494,-1.046236,11,0
71,1.020218,-1.042732,11,0
72,1.04302,-1.03747,11,0
73,1.069108,-1.033303,11,0
74,1.094579,-1.024316,11,0
75,1.117606,-1.01821,11,0
76,1.142019,-1.013688,11,0
77,1.168768,-1.010715,11,0
78,1.197812,-1.006492,11,0
79,1.220447,-1.003824,11,0
80,1.246504,-0.998298,11,0
81,1.277962,-0.9956847,11,0
82,1.312726,-0.9935606,11,0
83,1.345181,-0.9908266,11,0
84,1.37393,-0.9888672,11,0
85,1.40805,-0.9883898,11,0
86,1.437433,-0.9891991,11,0
87,1.469118,-0.9905022,11,0
88,1.494815,-0.9930086,11,0
89,1.521717,-0.9959579,11,0
90,1.54956,-0.9990029,11,0
91,1.580902,-1.003833,11,0
92,1.614129,-1.01046,11,0
93,1.647869,-1.014179,11,0
94,1.675684,-1.01948,11,0
95,1.702055,-1.021916,11,0
96,1.727856,-1.02378,11,0
97,1.755028,-1.027097,11,0
98,1.777691,-1.027793,11,0
99,1.796875,-1.030032,11,0
100,1.816668,-1.034337,11,0
101,1.83334,-1.035917,11,0
102,1.858313,-1.033509,11,0
103,1.883558,-1.029197,11,0
104,1.906174,-1.029559,11,0
105,1.932161,-1.029102,11,0
106,1.958747,-1.024668,11,0
107,1.983276,-1.021917,11,0
108,2.006682,-1.01782,11,0
109,2.032348,-1.013472,11,0
110,2.053733,-1.011207,11,0
111,2.074969,-1.010574,11,0
112,2.101692,-1.010282,11,0
113,2.126285,-1.010278,11,0
114,2.152,-1.009146,11,0
115,2.179933,-1.005281,11,0
116,2.21377,-0.9978974,11,0
117,2.245105,-0.9894101,11,0
118,2.27512,-0.9823949,11,0
119,2.304406,-0.9759017,11,0
120,2.331295,-0.9679106,11,0
121,2.360798,-0.9611014,11,0
