Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.008657607,-0.9971481,11,0
2,-0.01255664,-0.9945431,11,0
3,-0.01414044,-0.9935621,11,0
4,-0.01695989,-0.9938282,11,0
5,-0.01883257,-0.9958906,11,0
6,-0.02016791,-0.9983966,11,0
7,-0.02247304,-0.9967827,11,0
8,-0.01989328,-0.9995471,11,0
9,-0.01309495,-1.00181,11,0
10,-0.003730281,-1.006669,11,0
11,0.002319184,-1.00965,11,0
12,0.00951829,-1.01338,11,0
13,0.01334856,-1.015295,11,0
14,0.02001968,-1.018653,11,0
15,0.0281372,-1.020974,11,0
16,0.0366933,-1.026203,11,0
17,0.04590038,-1.028756,11,0
18,0.05355271,-1.031665,11,0
19,0.06574088,-1.032954,11,0
20,0.07410756,-1.031195,11,0
21,0.07672136,-1.033635,11,0
22,0.08269899,-1.039964,11,0
23,0.08731469,-1.043251,11,0
24,0.09337412,-1.045724,11,0
25,0.09974553,-1.046017,11,0
26,0.1049763,-1.046269,11,0
27,0.1125602,-1.047126,11,0
28,0.1242479,-1.04595,11,0
29,0.1336295,-1.045577,11,0
30,0.1532372,-1.039369,11,0
31,0.1668626,-1.033658,11,0
32,0.180365,-1.028622,11,0
33,0.1953558,-1.025879,11,0
34,0.2078545,-1.022814,11,0
35,0.2272729,-1.019155,11,0
36,0.2459044,-1.015815,11,0
37,0.2633854,-1.010796,11,0
38,0.2771745,-1.011372,11,0
39,0.2996114,-1.00386,11,0
40,0.314131,-0.9966391,11,0
41,0.3264982,-0.9911042,11,0
42,0.3407945,-0.9875813,11,0
43,0.3566941,-0.9812268,11,0
44,0.3748022,-0.9754893,11,0
45,0.3971437,-0.9679685,11,0
46,0.4195705,-0.9630942,11,0
47,0.4470153,-0.959833,11,0
48,0.4698439,-0.9559968,11,0
49,0.4871575,-0.9532513,11,0
50,0.507746,-0.9501845,11,0
51,0.5315272,-0.9519276,11,0
52,0.5558829,-0.9523009,11,0
53,0.5796377,-0.953288,11,0
54,0.6024012,-0.9548911,11,0
55,0.624366,-0.955136,11,0
56,0.6467949,-0.9579501,11,0
57,0.6707159,-0.9632728,11,0
58,0.6958642,-0.967949,11,0
59,0.7248491,-0.9736427,11,0
60,0.7510461,-0.9793485,11,0
61,0.7770082,-0.9833479,11,0
62,0.8082057,-0.9868488,11,0
63,0.842975,-0.9922621,11,0
64,0.87613,-0.9971527,11,0
65,0.9023119,-1.000473,11,0
66,0.925944,-1.004942,11,0
67,0.9432876,-1.001992,11,0
68,0.9626707,-1.000268,11,0
69,0.9855829,-1.002947,11,0
70,1.01386,-1.006727,11,0
71,1.040154,-1.009116,11,0
72,1.063527,-1.012151,11,0
73,1.089207,-1.012036,11,0
74,1.114984,-1.010743,11,0
75,1.134662,-1.00897,11,0
76,1.154003,-1.010489,11,0
77,1.177506,-1.006431,11,0
78,1.203604,-1.003218,11,0
79,1.224617,-1.002965,11,0
80,1.252517,-0.998681,11,0
81,1.278638,-0.9978188,11,0
82,1.303503,-0.9963444,11,0
83,1.328369,-0.9936647,11,0
84,1.365861,-0.9869567,11,0
85,1.400077,-0.9787117,11,0
86,1.430372,-0.9705434,11,0
87,1.460701,-0.9649457,11,0
88,1.494852,-0.9613504,11,0
89,1.524585,-0.9555982,11,0
90,1.552267,-0.9512774,11,0
91,1.573976,-0.9459348,11,0
92,1.594021,-0.9419342,11,0
93,1.616452,-0.9359673,11,0
94,1.638403,-0.9299385,11,0
95,1.664386,-0.9234347,11,0
96,1.689885,-0.9130396,11,0
97,1.716694,-0.9052283,11,0
98,1.747469,-0.9007903,11,0
99,1.774345,-0.8962364,11,0
100,1.801007,-0.8904664,11,0
101,1.83013,-0.8894264,11,0
102,1.860784,-0.8875055,11,0
103,1.887887,-0.8846111,11,0
104,1.915276,-0.883436,11,0
105,1.947096,-0.8826553,11,0
106,1.982876,-0.8854102,11,0
107,2.017189,-0.8859777,11,0
108,2.047367,-0.8845127,11,0
109,2.075818,-0.8855228,11,0
110,2.102534,-0.8881631,11,0
111,2.131518,-0.8911414,11,0
112,2.15853,-0.8942175,11,0
113,2.188448,-0.898411,11,0
114,2.219436,-0.8994105,11,0
115,2.24835,-0.9003512,11,0
116,2.276719,-0.9018953,11,0
117,2.300455,-0.8989715,11,0
118,2.31946,-0.9010562,11,0
119,2.333693,-0.9006,11,0
120,2.354565,-0.9044802,11,0
121,2.375755,-0.9049305,11,0
122,2.397842,-0.9021305,11,0
123,2.423334,-0.9004583,11,0
124,2.448672,-0.9019338,11,0
125,2.475512,-0.9005693,11,0
126,2.500175,-0.896405,11,0
127,2.520217,-0.8964304,11,0
128,2.54762,-0.8934845,11,0
129,2.576085,-0.8902208,11,0
130,2.603565,-0.8865368,11,0
131,2.633149,-0.8826132,11,0
132,2.662686,-0.8780326,11,0
133,2.687402,-0.8735563,11,0
134,2.714813,-0.8676841,11,0
135,2.744109,-0.8613982,11,0
136,2.777755,-0.8538753,11,0
137,2.809652,-0.848858,11,0
138,2.836732,-0.8435193,11,0
139,2.867668,-0.836881,11,0
140,2.895835,-0.83061,11,0
141,2.926676,-0.8246555,11,0
142,2.957084,-0.818882,11,0
143,2.982545,-0.8118952,11,0
144,3.011763,-0.8024702,11,0
145,3.03794,-0.7903044,11,0
146,3.061112,-0.7838911,11,0
147,3.084753,-0.7784334,11,0
148,3.111336,-0.7716347,11,0
149,3.140031,-0.7664221,11,0
150,3.169609,-0.7607464,11,0
151,3.196282,-0.7553993,11,0
152,3.225799,-0.7501023,11,0
153,3.254046,-0.7477702,11,0
154,3.283766,-0.7436365,11,0
155,3.312881,-0.7390915,11,0
156,3.341205,-0.7351246,11,0
157,3.373937,-0.7314277,11,0
158,3.404767,-0.7315727,11,0
159,3.435084,-0.7314862,11,0
160,3.46923,-0.7285504,11,0
161,3.503584,-0.7301643,11,0
162,3.533154,-0.7338885,11,0
163,3.565191,-0.7373149,11,0
164,3.593767,-0.7391061,11,0
165,3.624999,-0.742596,11,0
166,3.658683,-0.7453496,11,0
167,3.695496,-0.7474279,11,0
168,3.728201,-0.7515633,11,0
169,3.758599,-0.7562796,11,0
170,3.784603,-0.7595308,11,0
171,3.807628,-0.7605946,11,0
172,3.828365,-0.7595857,11,0
173,3.84692,-0.759587,11,0
174,3.86793,-0.7610118,11,0
175,3.890738,-0.7574164,11,0
176,3.91777,-0.7546887,11,0
177,3.941191,-0.754314,11,0
178,3.966616,-0.7534916,11,0
179,3.994333,-0.7549185,11,0
180,4.021505,-0.7506178,11,0
181,4.045099,-0.7468606,11,0
182,4.06611,-0.7451282,11,0
183,4.090096,-0.73814,11,0
184,4.11526,-0.7304462,11,0
185,4.145528,-0.7224177,11,0
186,4.170092,-0.7206143,11,0
187,4.193945,-0.715762,11,0
188,4.221213,-0.7103143,11,0
189,4.246446,-0.7021465,11,0
190,4.275331,-0.6954602,11,0
191,4.303802,-0.6884862,11,0
192,4.337568,-0.6838226,11,0
193,4.370049,-0.6785573,11,0
194,4.39714,-0.6719426,11,0
195,4.425879,-0.6647113,11,0
196,4.448502,-0.6571736,11,0
197,4.47005,-0.6471847,11,0
198,4.493682,-0.6382155,11,0
