Step,Hip_X,Hip_Z,Target_X,Target_Z
0,1.015992,-1.029019,11,0
1,1.017023,-1.028987,11,0
2,1.018175,-1.028976,11,0
3,1.019372,-1.028983,11,0
4,1.020202,-1.028997,11,0
5,1.021005,-1.028981,11,0
6,1.021386,-1.028983,11,0
7,1.021584,-1.028977,11,0
8,1.021739,-1.028981,11,0
9,1.021962,-1.028977,11,0
10,1.02231,-1.028975,11,0
11,1.023001,-1.029006,11,0
12,1.023848,-1.029017,11,0
13,1.024217,-1.028812,11,0
14,1.023946,-1.028949,11,0
15,1.02222,-1.029007,11,0
16,1.019869,-1.028982,11,0
17,1.01794,-1.02898,11,0
18,1.015888,-1.028981,11,0
19,1.013588,-1.028996,11,0
20,1.010674,-1.028999,11,0
21,1.007172,-1.02905,11,0
22,1.003441,-1.028912,11,0
23,1.000161,-1.028851,11,0
24,0.9974918,-1.029072,11,0
25,0.9948955,-1.02898,11,0
26,0.9931794,-1.029007,11,0
27,0.9919403,-1.028987,11,0
28,0.9904736,-1.028985,11,0
29,0.9891515,-1.028983,11,0
30,0.9881425,-1.028989,11,0
31,0.9875938,-1.028975,11,0
32,0.9878722,-1.028982,11,0
33,0.9882707,-1.028971,11,0
34,0.988546,-1.02898,11,0
35,0.9884959,-1.028975,11,0
36,0.988071,-1.028974,11,0
37,0.9868417,-1.028987,11,0
38,0.9852685,-1.028984,11,0
39,0.9851688,-1.028995,11,0
40,0.9860728,-1.028982,11,0
41,0.9875867,-1.028973,11,0
42,0.9894193,-1.02898,11,0
43,0.9910479,-1.028987,11,0
44,0.9931197,-1.028981,11,0
45,0.9960179,-1.028985,11,0
46,0.9991468,-1.028982,11,0
47,1.002383,-1.02899,11,0
48,1.005549,-1.028974,11,0
49,1.007815,-1.028979,11,0
50,1.00975,-1.028991,11,0
51,1.011857,-1.028991,11,0
52,1.013607,-1.028917,11,0
53,1.015148,-1.028977,11,0
54,1.0163,-1.029014,11,0
55,1.017355,-1.02898,11,0
56,1.018527,-1.02898,11,0
57,1.019601,-1.028988,11,0
58,1.020469,-1.028995,11,0
59,1.021159,-1.028978,11,0
60,1.021445,-1.028984,11,0
61,1.021634,-1.028976,11,0
62,1.021793,-1.028982,11,0
63,1.022042,-1.028974,11,0
64,1.022467,-1.028979,11,0
65,1.023276,-1.029022,11,0
66,1.023992,-1.028981,11,0
67,1.024248,-1.028777,11,0
68,1.023607,-1.028986,11,0
69,1.021505,-1.029,11,0
70,1.019281,-1.028982,11,0
71,1.017367,-1.028979,11,0
72,1.015235,-1.028986,11,0
73,1.01281,-1.028995,11,0
74,1.009685,-1.029052,11,0
75,1.006084,-1.028895,11,0
76,1.002376,-1.028834,11,0
77,0.9993578,-1.028943,11,0
78,0.9966825,-1.029056,11,0
79,0.994279,-1.028984,11,0
80,0.9928058,-1.029003,11,0
81,0.9915287,-1.028984,11,0
82,0.9900392,-1.028986,11,0
83,0.9888355,-1.028983,11,0
84,0.9879046,-1.02899,11,0
85,0.9876079,-1.028973,11,0
86,0.9880171,-1.028983,11,0
87,0.988369,-1.028971,11,0
88,0.988571,-1.028982,11,0
89,0.9884221,-1.028972,11,0
90,0.987828,-1.02898,11,0
91,0.9863108,-1.028986,11,0
92,0.9850766,-1.028988,11,0
93,0.9853699,-1.028993,11,0
94,0.9864365,-1.028978,11,0
95,0.9881363,-1.028974,11,0
96,0.9899071,-1.028983,11,0
97,0.9915774,-1.028985,11,0
98,0.993911,-1.028982,11,0
99,0.9969517,-1.028984,11,0
100,1.000092,-1.028983,11,0
101,1.003354,-1.028988,11,0
102,1.006344,-1.028972,11,0
103,1.00835,-1.028982,11,0
104,1.01038,-1.028997,11,0
105,1.012401,-1.028978,11,0
106,1.01409,-1.028915,11,0
107,1.015531,-1.029006,11,0
108,1.016599,-1.029003,11,0
109,1.017696,-1.028976,11,0
110,1.018883,-1.028984,11,0
111,1.01984,-1.028994,11,0
112,1.02072,-1.02899,11,0
