Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,-1,11,0
1,-0.006091955,-1.004528,11,0
2,-0.007673432,-1.008249,11,0
3,-0.0103565,-1.012802,11,0
4,-0.01317015,-1.017334,11,0
5,-0.01072171,-1.019021,11,0
6,-0.002182609,-1.016784,11,0
7,0.006473564,-1.013686,11,0
8,0.01161123,-1.011307,11,0
9,0.01688136,-1.007635,11,0
10,0.01753653,-1.003805,11,0
11,0.01489768,-1.000208,11,0
12,0.01467943,-0.994442,11,0
13,0.01706585,-0.9871601,11,0
14,0.01913626,-0.9845107,11,0
15,0.02621032,-0.9769523,11,0
16,0.03471658,-0.9677948,11,0
17,0.04039519,-0.963379,11,0
18,0.04535387,-0.9601471,11,0
19,0.04785956,-0.9552103,11,0
20,0.05672996,-0.9507954,11,0
21,0.06860767,-0.9453444,11,0
22,0.07517555,-0.942682,11,0
23,0.08398598,-0.9378983,11,0
24,0.09488336,-0.9319178,11,0
25,0.1029216,-0.9260812,11,0
26,0.1143151,-0.9205431,11,0
27,0.1279181,-0.9159378,11,0
28,0.138165,-0.9117396,11,0
29,0.1520636,-0.9078639,11,0
30,0.165963,-0.903454,11,0
31,0.1789597,-0.8993739,11,0
32,0.1934278,-0.8979498,11,0
33,0.2067586,-0.8963318,11,0
34,0.2211253,-0.8966516,11,0
35,0.2373063,-0.8979148,11,0
36,0.254709,-0.8968251,11,0
37,0.2707298,-0.896314,11,0
38,0.2856599,-0.8962011,11,0
39,0.3022264,-0.89904,11,0
40,0.3226582,-0.9027898,11,0
41,0.3429575,-0.9044831,11,0
42,0.3631789,-0.9093895,11,0
43,0.3863809,-0.9140186,11,0
44,0.4145899,-0.9185522,11,0
45,0.4381787,-0.9232448,11,0
46,0.465822,-0.9280294,11,0
47,0.4940759,-0.9325562,11,0
48,0.5216279,-0.9399225,11,0
49,0.5520399,-0.9439695,11,0
50,0.5776846,-0.9482803,11,0
51,0.6005033,-0.9490026,11,0
52,0.6229615,-0.9476475,11,0
53,0.6488093,-0.9493657,11,0
54,0.6692398,-0.9470887,11,0
55,0.6920023,-0.9485098,11,0
56,0.7176558,-0.9505169,11,0
57,0.7419313,-0.950258,11,0
58,0.768254,-0.9473004,11,0
59,0.7919163,-0.947415,11,0
60,0.8127617,-0.943414,11,0
61,0.8394691,-0.9404026,11,0
62,0.8663636,-0.938688,11,0
63,0.891071,-0.9369342,11,0
64,0.9136452,-0.9345457,11,0
65,0.9363936,-0.9339823,11,0
66,0.9648468,-0.9310496,11,0
67,0.992162,-0.9283788,11,0
68,1.016642,-0.922878,11,0
69,1.045504,-0.9187519,11,0
70,1.079339,-0.9127312,11,0
71,1.111224,-0.9062581,11,0
72,1.142743,-0.8997971,11,0
73,1.173855,-0.8957115,11,0
74,1.203049,-0.8931787,11,0
75,1.227991,-0.892367,11,0
76,1.251724,-0.8878591,11,0
77,1.28116,-0.8805301,11,0
78,1.309772,-0.8739518,11,0
79,1.338375,-0.8686191,11,0
80,1.369196,-0.8634182,11,0
81,1.397447,-0.8586245,11,0
82,1.424895,-0.8541324,11,0
83,1.455395,-0.8493183,11,0
84,1.484388,-0.8465269,11,0
85,1.515557,-0.8430156,11,0
86,1.544216,-0.8385534,11,0
87,1.570885,-0.8359941,11,0
88,1.600615,-0.8366109,11,0
89,1.631528,-0.83744,11,0
90,1.66454,-0.8412522,11,0
91,1.701493,-0.8450117,11,0
92,1.735406,-0.8484029,11,0
93,1.769579,-0.8533413,11,0
94,1.799727,-0.8563012,11,0
95,1.833673,-0.8578995,11,0
96,1.865568,-0.8593907,11,0
97,1.901007,-0.8650413,11,0
98,1.93215,-0.869105,11,0
99,1.959727,-0.8722971,11,0
100,1.987222,-0.8766122,11,0
101,2.014078,-0.8800484,11,0
102,2.038197,-0.8794994,11,0
103,2.062346,-0.8810167,11,0
104,2.084006,-0.8823063,11,0
105,2.106405,-0.8818272,11,0
106,2.125794,-0.8826494,11,0
107,2.150631,-0.8812061,11,0
108,2.175958,-0.8841671,11,0
109,2.202009,-0.8822773,11,0
110,2.227884,-0.8804468,11,0
111,2.251776,-0.8818265,11,0
112,2.273145,-0.8824238,11,0
113,2.298429,-0.8805478,11,0
114,2.32344,-0.8752982,11,0
115,2.346771,-0.8708929,11,0
116,2.370061,-0.8672167,11,0
117,2.399414,-0.8650436,11,0
118,2.426961,-0.8619812,11,0
119,2.455057,-0.8569922,11,0
120,2.479654,-0.8528121,11,0
121,2.509901,-0.8475595,11,0
122,2.538419,-0.8436015,11,0
123,2.569464,-0.8369163,11,0
124,2.595414,-0.8298014,11,0
125,2.621847,-0.8246406,11,0
126,2.643905,-0.8169442,11,0
127,2.668097,-0.813149,11,0
128,2.693877,-0.8067544,11,0
129,2.72274,-0.7993276,11,0
130,2.749806,-0.7928627,11,0
131,2.77489,-0.7836906,11,0
132,2.80232,-0.7740864,11,0
133,2.828743,-0.7655026,11,0
134,2.852366,-0.7580383,11,0
135,2.88165,-0.7529732,11,0
136,2.911215,-0.7486373,11,0
137,2.939465,-0.7428746,11,0
138,2.96545,-0.7404663,11,0
139,2.990891,-0.7408267,11,0
140,3.017896,-0.7416759,11,0
141,3.045915,-0.7420182,11,0
142,3.075969,-0.7419012,11,0
143,3.109008,-0.7382134,11,0
144,3.143365,-0.7374036,11,0
145,3.175732,-0.7380461,11,0
146,3.204569,-0.7386079,11,0
147,3.234344,-0.739822,11,0
148,3.269494,-0.7402333,11,0
149,3.302293,-0.7414652,11,0
150,3.33495,-0.742346,11,0
151,3.367397,-0.748104,11,0
152,3.401508,-0.751996,11,0
153,3.43145,-0.7543256,11,0
154,3.458971,-0.7582204,11,0
155,3.491197,-0.760452,11,0
156,3.52081,-0.762093,11,0
157,3.544656,-0.7626796,11,0
158,3.569705,-0.7605629,11,0
159,3.593392,-0.7601796,11,0
160,3.620213,-0.7555975,11,0
161,3.646483,-0.7483832,11,0
162,3.669878,-0.7435522,11,0
163,3.702003,-0.7426413,11,0
164,3.724063,-0.742728,11,0
165,3.74881,-0.7384556,11,0
166,3.772644,-0.7354215,11,0
167,3.799405,-0.7338026,11,0
168,3.82645,-0.7324898,11,0
169,3.854504,-0.7291511,11,0
170,3.879552,-0.7274855,11,0
171,3.905576,-0.7226342,11,0
172,3.92939,-0.7174602,11,0
173,3.955913,-0.7082924,11,0
174,3.983227,-0.698153,11,0
175,4.016531,-0.6883309,11,0
176,4.044366,-0.6814491,11,0
177,4.080257,-0.6721538,11,0
178,4.11091,-0.6640496,11,0
179,4.141385,-0.6555963,11,0
180,4.171563,-0.6483679,11,0
181,4.198725,-0.6417105,11,0
182,4.22341,-0.6346102,11,0
183,4.246967,-0.6286859,11,0
184,4.271491,-0.6195495,11,0
185,4.297834,-0.610953,11,0
186,4.3259,-0.6035097,11,0
187,4.356985,-0.5924172,11,0
188,4.392284,-0.5832584,11,0
189,4.421758,-0.5779614,11,0
190,4.448505,-0.5736083,11,0
191,4.475526,-0.5672619,11,0
192,4.50403,-0.5672274,11,0
193,4.53741,-0.5673395,11,0
194,4.572328,-0.5653783,11,0
195,4.607285,-0.5636925,11,0
196,4.6405,-0.5618614,11,0
197,4.677062,-0.5638049,11,0
198,4.713086,-0.56447,11,0
199,4.750184,-0.565389,11,0
200,4.785303,-0.5673873,11,0
201,4.816981,-0.5704287,11,0
202,4.851827,-0.5738618,11,0
203,4.885389,-0.5755768,11,0
204,4.921093,-0.5776739,11,0
205,4.952514,-0.5825732,11,0
206,4.980946,-0.5855397,11,0
207,5.008864,-0.5893141,11,0
208,5.028291,-0.5895943,11,0
209,5.062124,-0.5900422,11,0
210,5.085613,-0.5861667,11,0
211,5.108943,-0.5820175,11,0
212,5.130082,-0.5807831,11,0
213,5.159212,-0.5819462,11,0
214,5.185475,-0.5817972,11,0
215,5.210522,-0.5769215,11,0
216,5.235772,-0.5767843,11,0
217,5.263378,-0.57191,11,0
218,5.292943,-0.5638582,11,0
219,5.318119,-0.5594626,11,0
220,5.344119,-0.5546141,11,0
221,5.367269,-0.5499853,11,0
222,5.391782,-0.544858,11,0
223,5.41963,-0.5398132,11,0
224,5.44441,-0.5347996,11,0
225,5.472213,-0.5292761,11,0
226,5.500736,-0.5230445,11,0
227,5.53164,-0.5158256,11,0
228,5.568128,-0.5054339,11,0
229,5.599828,-0.4960173,11,0
230,5.626481,-0.4887685,11,0
231,5.655268,-0.4813719,11,0
232,5.686284,-0.4754797,11,0
233,5.710789,-0.4694473,11,0
234,5.740617,-0.464318,11,0
235,5.766037,-0.4567198,11,0
236,5.789219,-0.4491376,11,0
237,5.815618,-0.4402767,11,0
238,5.8426,-0.4306853,11,0
239,5.874099,-0.4210007,11,0
240,5.900155,-0.4156133,11,0
241,5.923866,-0.4089242,11,0
242,5.952467,-0.40309,11,0
243,5.981071,-0.3981057,11,0
244,6.011212,-0.3872758,11,0
245,6.038202,-0.3803329,11,0
246,6.064362,-0.3755512,11,0
247,6.09307,-0.3695847,11,0
248,6.124957,-0.3678862,11,0
249,6.156547,-0.368355,11,0
250,6.188997,-0.3662479,11,0
251,6.220538,-0.3673053,11,0
252,6.252244,-0.371174,11,0
253,6.285018,-0.3751429,11,0
254,6.318884,-0.3787187,11,0
255,6.350274,-0.3839383,11,0
256,6.376743,-0.3866256,11,0
257,6.406702,-0.3871536,11,0
258,6.438114,-0.3880335,11,0
259,6.472088,-0.3910638,11,0
260,6.505325,-0.3940122,11,0
261,6.536597,-0.3987638,11,0
262,6.5639,-0.3985961,11,0
263,6.590456,-0.3997867,-11,0
264,6.61586,-0.397597,-11,0
265,6.640928,-0.3919792,-11,0
266,6.665084,-0.3850082,-11,0
267,6.688745,-0.3795574,-11,0
268,6.713708,-0.3744785,-11,0
269,6.742371,-0.3690182,-11,0
270,6.769472,-0.364027,-11,0
271,6.804761,-0.359262,-11,0
272,6.840168,-0.3548217,-11,0
273,6.879567,-0.3490804,-11,0
274,6.919051,-0.3412588,-11,0
275,6.952162,-0.3335037,-11,0
276,6.995764,-0.3236837,-11,0
277,7.040757,-0.3151056,-11,0
278,7.084897,-0.3075982,-11,0
279,7.125518,-0.2995456,-11,0
280,7.157892,-0.2922676,-11,0
281,7.18596,-0.2843407,-11,0
282,7.212657,-0.2781844,-11,0
283,7.235861,-0.2741706,-11,0
284,7.252778,-0.2719162,-11,0
285,7.264965,-0.2703408,-11,0
286,7.266538,-0.269537,-11,0
287,7.259075,-0.2685559,-11,0
288,7.24084,-0.2677582,-11,0
289,7.218366,-0.266948,-11,0
290,7.191151,-0.272264,-11,0
291,7.168737,-0.2823453,-11,0
292,7.148047,-0.2953486,-11,0
293,7.128332,-0.3125586,-11,0
294,7.117846,-0.3330226,-11,0
295,7.108979,-0.3547078,-11,0
296,7.105384,-0.3753713,-11,0
297,7.103907,-0.3944709,-11,0
298,7.102552,-0.4129851,-11,0
299,7.101142,-0.4304019,-11,0
300,7.100649,-0.4485466,-11,0
301,7.102694,-0.4667259,-11,0
302,7.10827,-0.4863712,-11,0
303,7.115604,-0.5073559,-11,0
304,7.123601,-0.5285118,-11,0
