Step,Hip_X,Hip_Z,Target_X,Target_Z
0,1.021268,-1.028979,11,0
1,1.021497,-1.028983,11,0
2,1.021674,-1.028978,11,0
3,1.021856,-1.028981,11,0
4,1.022131,-1.028973,11,0
5,1.022643,-1.028985,11,0
6,1.023526,-1.029029,11,0
7,1.024089,-1.028927,11,0
8,1.024198,-1.028858,11,0
9,1.023142,-1.029004,11,0
10,1.02083,-1.028991,11,0
11,1.01875,-1.028981,11,0
12,1.016809,-1.028979,11,0
13,1.014611,-1.02899,11,0
14,1.012019,-1.028988,11,0
15,1.008721,-1.029092,11,0
16,1.005042,-1.028982,11,0
17,1.001449,-1.028799,11,0
18,0.9986418,-1.029027,11,0
19,0.9959443,-1.029024,11,0
20,0.9937977,-1.029,11,0
21,0.9924727,-1.028996,11,0
22,0.9911195,-1.028984,11,0
23,0.9896597,-1.028986,11,0
24,0.9885489,-1.028985,11,0
25,0.9877312,-1.028987,11,0
26,0.9876837,-1.028976,11,0
27,0.9881336,-1.02898,11,0
28,0.9884529,-1.028974,11,0
29,0.9885566,-1.028981,11,0
30,0.9883179,-1.028971,11,0
31,0.9875206,-1.028985,11,0
32,0.9858366,-1.028985,11,0
33,0.985037,-1.028993,11,0
34,0.9856173,-1.028989,11,0
35,0.9868494,-1.028975,11,0
36,0.9886539,-1.028976,11,0
37,0.990348,-1.028986,11,0
38,0.9921266,-1.028983,11,0
39,0.9947086,-1.028984,11,0
40,0.9978173,-1.028983,11,0
41,1.000986,-1.028986,11,0
42,1.004247,-1.02898,11,0
43,1.006986,-1.028972,11,0
44,1.008881,-1.02898,11,0
45,1.010975,-1.028999,11,0
46,1.012883,-1.028952,11,0
47,1.014524,-1.028931,11,0
48,1.01585,-1.029018,11,0
49,1.016883,-1.028992,11,0
50,1.01802,-1.028975,11,0
51,1.019215,-1.028985,11,0
52,1.020084,-1.028997,11,0
53,1.020923,-1.028984,11,0
54,1.021355,-1.028982,11,0
55,1.021559,-1.028978,11,0
56,1.021718,-1.02898,11,0
57,1.02193,-1.028978,11,0
58,1.022249,-1.028974,11,0
59,1.022883,-1.028999,11,0
60,1.023761,-1.029025,11,0
61,1.024184,-1.028851,11,0
62,1.024049,-1.028925,11,0
63,1.022522,-1.029008,11,0
64,1.020146,-1.028983,11,0
65,1.018189,-1.02898,11,0
66,1.016176,-1.02898,11,0
67,1.013912,-1.028994,11,0
68,1.011097,-1.028984,11,0
69,1.007652,-1.029082,11,0
70,1.003929,-1.028947,11,0
71,1.000538,-1.028822,11,0
72,0.9978489,-1.029068,11,0
73,0.9952006,-1.02899,11,0
74,0.9933564,-1.029006,11,0
75,0.9921094,-1.028989,11,0
76,0.990671,-1.028985,11,0
77,0.9892954,-1.028985,11,0
78,0.9882607,-1.028988,11,0
79,0.9876155,-1.028979,11,0
80,0.9878089,-1.02898,11,0
81,0.9882274,-1.028972,11,0
82,0.9885237,-1.028978,11,0
83,0.9885189,-1.028977,11,0
84,0.9881589,-1.028973,11,0
85,0.9870678,-1.028987,11,0
86,0.9854123,-1.028984,11,0
87,0.9851063,-1.028995,11,0
88,0.9859268,-1.028984,11,0
89,0.9873512,-1.028973,11,0
90,0.9891922,-1.028979,11,0
91,0.9908277,-1.028988,11,0
92,0.9927951,-1.028981,11,0
93,0.9956095,-1.028985,11,0
94,0.9987348,-1.028982,11,0
95,1.001953,-1.028989,11,0
96,1.005165,-1.028976,11,0
97,1.007575,-1.028976,11,0
98,1.009478,-1.028987,11,0
99,1.011595,-1.028995,11,0
100,1.013388,-1.028925,11,0
101,1.014964,-1.028961,11,0
102,1.016165,-1.029018,11,0
103,1.017205,-1.028982,11,0
104,1.018371,-1.028978,11,0
105,1.019505,-1.028985,11,0
106,1.020352,-1.028996,11,0
107,1.021096,-1.028979,11,0
108,1.02142,-1.028984,11,0
109,1.021613,-1.028976,11,0
110,1.021767,-1.028982,11,0
111,1.022005,-1.028975,11,0
112,1.022394,-1.028977,11,0
113,1.023154,-1.029015,11,0
114,1.023938,-1.029,11,0
115,1.024246,-1.028758,11,0
116,1.023778,-1.028972,11,0
117,1.021825,-1.029004,11,0
118,1.019538,-1.028982,11,0
119,1.017622,-1.028979,11,0
120,1.015525,-1.028983,11,0
121,1.013162,-1.028996,11,0
122,1.010128,-1.029027,11,0
123,1.006564,-1.028978,11,0
124,1.002839,-1.028866,11,0
125,0.9997056,-1.0289,11,0
126,0.9970396,-1.029066,11,0
127,0.9945376,-1.028977,11,0
128,0.9929675,-1.029005,11,0
129,0.9917154,-1.028985,11,0
130,0.9902287,-1.028986,11,0
131,0.9889745,-1.028982,11,0
132,0.9880041,-1.02899,11,0
133,0.9875918,-1.028974,11,0
134,0.987954,-1.028983,11,0
135,0.9883259,-1.02897,11,0
136,0.9885647,-1.028982,11,0
137,0.9884591,-1.028973,11,0
138,0.9879432,-1.028977,11,0
139,0.9865463,-1.028987,11,0
140,0.985137,-1.028986,11,0
141,0.9852716,-1.028994,11,0
142,0.9862652,-1.02898,11,0
143,0.9878913,-1.028974,11,0
144,0.9896948,-1.028982,11,0
145,0.9913369,-1.028986,11,0
146,0.9935521,-1.028981,11,0
147,0.9965382,-1.028985,11,0
148,0.9996718,-1.028982,11,0
149,1.002926,-1.02899,11,0
150,1.006006,-1.028973,11,0
151,1.008111,-1.028982,11,0
152,1.0101,-1.028995,11,0
153,1.012168,-1.028985,11,0
154,1.013879,-1.028914,11,0
155,1.015368,-1.028995,11,0
156,1.016467,-1.029009,11,0
157,1.017545,-1.028977,11,0
158,1.018726,-1.028982,11,0
159,1.019731,-1.028992,11,0
160,1.020613,-1.028993,11,0
161,1.021228,-1.028978,11,0
162,1.021475,-1.028984,11,0
163,1.021658,-1.028977,11,0
164,1.021829,-1.028982,11,0
165,1.022093,-1.028973,11,0
166,1.022567,-1.028982,11,0
167,1.023428,-1.029027,11,0
168,1.024049,-1.028951,11,0
169,1.024227,-1.028828,11,0
170,1.023345,-1.028998,11,0
171,1.021099,-1.028994,11,0
172,1.018963,-1.028981,11,0
173,1.017037,-1.028979,11,0
174,1.014865,-1.028988,11,0
175,1.012346,-1.028992,11,0
176,1.009113,-1.02908,11,0
177,1.005458,-1.028965,11,0
178,1.001813,-1.028807,11,0
179,0.9989315,-1.028998,11,0
180,0.9962377,-1.029038,11,0
181,0.993982,-1.028994,11,0
182,0.9926062,-1.028999,11,0
183,0.991286,-1.028984,11,0
184,0.9898085,-1.028987,11,0
185,0.9886627,-1.028984,11,0
186,0.9877943,-1.028989,11,0
187,0.9876473,-1.028975,11,0
188,0.9880906,-1.028982,11,0
189,0.9884207,-1.028972,11,0
190,0.9885669,-1.028982,11,0
191,0.9883645,-1.028971,11,0
192,0.9876598,-1.028983,11,0
193,0.9860213,-1.028985,11,0
194,0.9850398,-1.028991,11,0
195,0.985512,-1.028991,11,0
196,0.9866757,-1.028976,11,0
197,0.9884463,-1.028975,11,0
198,0.9901711,-1.028985,11,0
199,0.991898,-1.028984,11,0
200,0.9943818,-1.028983,11,0
201,0.9974712,-1.028983,11,0
202,1.000625,-1.028985,11,0
203,1.003891,-1.028984,11,0
204,1.006739,-1.028971,11,0
205,1.008664,-1.02898,11,0
206,1.010736,-1.028999,11,0
207,1.012691,-1.028963,11,0
208,1.014352,-1.028923,11,0
209,1.015726,-1.029015,11,0
210,1.016768,-1.028996,11,0
211,1.017889,-1.028975,11,0
212,1.019082,-1.028985,11,0
213,1.019984,-1.028996,11,0
214,1.020847,-1.028986,11,0
215,1.021325,-1.028981,11,0
216,1.021535,-1.02898,11,0
217,1.021701,-1.028979,11,0
218,1.021902,-1.02898,11,0
219,1.022202,-1.028973,11,0
220,1.022788,-1.028993,11,0
221,1.023678,-1.029029,11,0
222,1.024151,-1.028882,11,0
223,1.024118,-1.028903,11,0
224,1.022767,-1.029008,-11,0
225,1.020395,-1.028986,-11,0
226,1.0184,-1.02898,-11,0
227,1.016419,-1.02898,-11,0
228,1.014179,-1.028993,-11,0
229,1.01145,-1.02898,-11,0
230,1.008057,-1.029095,-11,0
231,1.004348,-1.02897,-11,0
232,1.00087,-1.028806,-11,0
233,0.9981498,-1.029059,-11,0
234,0.9954722,-1.029001,-11,0
235,0.9935145,-1.029005,-11,0
236,0.9922481,-1.028992,-11,0
237,0.9908396,-1.028984,-11,0
238,0.9894261,-1.028986,-11,0
239,0.988366,-1.028987,-11,0
240,0.987649,-1.028983,-11,0
241,0.9877581,-1.028979,-11,0
242,0.988192,-1.028975,-11,0
243,0.9885001,-1.028976,-11,0
