Step,Hip_X,Hip_Z,Target_X,Target_Z
0,-0.004304844,0.001477045,8.8,0
1,-0.01203838,0.005099057,8.8,0
2,-0.0179235,0.01019683,8.8,0
3,-0.02176524,0.0125134,8.8,0
4,-0.02413913,0.01026945,8.8,0
5,-0.02309921,0.009786926,8.8,0
6,-0.02288129,0.01081342,8.8,0
7,-0.01661094,0.01108904,8.8,0
8,-0.01208197,0.009460339,8.8,0
9,-0.008644383,0.005722544,8.8,0
10,-0.004775582,0.003710225,8.8,0
11,0.003292787,0.001543881,8.8,0
12,0.01027955,-0.0001028136,8.8,0
13,0.01672839,-0.005914639,8.8,0
14,0.02546448,-0.009563824,8.8,0
15,0.03536026,-0.01389125,8.8,0
16,0.04698098,-0.01703215,8.8,0
17,0.05800139,-0.01960484,8.8,0
18,0.06656434,-0.02301208,8.8,0
19,0.06850651,-0.02193437,8.8,0
20,0.07268206,-0.02540363,8.8,0
21,0.081003,-0.02949018,8.8,0
22,0.0839166,-0.03143014,8.8,0
23,0.08773792,-0.03299828,8.8,0
24,0.09627971,-0.03358577,8.8,0
25,0.1047068,-0.03541693,8.8,0
26,0.1150183,-0.03664866,8.8,0
27,0.1232788,-0.03716837,8.8,0
28,0.1372621,-0.03878919,8.8,0
29,0.1543554,-0.03674398,8.8,0
30,0.1652567,-0.03415936,8.8,0
31,0.1774453,-0.03139051,8.8,0
32,0.1881665,-0.02851185,8.8,0
33,0.2048127,-0.02245785,8.8,0
34,0.2216229,-0.01712831,8.8,0
35,0.2414284,-0.01378099,8.8,0
36,0.2628517,-0.01131842,8.8,0
37,0.2833227,-0.009205061,8.8,0
38,0.3004744,-0.005719382,8.8,0
39,0.3113098,-0.006715952,8.8,0
40,0.3217587,-0.0059412,8.8,0
41,0.3397571,-0.002821928,8.8,0
42,0.3525176,0.002713635,8.8,0
43,0.3703536,0.007463933,8.8,0
44,0.3911844,0.01059768,8.8,0
45,0.4149932,0.01194247,8.8,0
46,0.4358996,0.01447961,8.8,0
47,0.4594713,0.01297433,8.8,0
48,0.4810465,0.01344328,8.8,0
49,0.5037019,0.009181254,8.8,0
50,0.5233068,0.00823549,8.8,0
51,0.5430545,0.005826742,8.8,0
52,0.5624747,0.001902153,8.8,0
53,0.5861841,-0.005082692,8.8,0
54,0.6111113,-0.01023794,8.8,0
55,0.638813,-0.0153555,8.8,0
56,0.6642506,-0.02243626,8.8,0
57,0.6924258,-0.0319268,8.8,0
58,0.7215944,-0.03918889,8.8,0
59,0.7516445,-0.04654159,8.8,0
60,0.7754893,-0.05146858,8.8,0
61,0.80189,-0.05535841,8.8,0
62,0.8306229,-0.05980571,8.8,0
63,0.8553108,-0.06499282,8.8,0
64,0.8794818,-0.06764664,8.8,0
65,0.9003612,-0.07189596,8.8,0
66,0.9185018,-0.07584873,8.8,0
67,0.9371512,-0.07902762,8.8,0
68,0.9569838,-0.07723115,8.8,0
69,0.9807965,-0.07871388,8.8,0
