Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,0,8.8,0
1,-0.009611595,-0.000100559,8.8,0
2,-0.02264613,0.001711735,8.8,0
3,-0.02598707,0.00301874,8.8,0
4,-0.02721941,0.001169119,8.8,0
5,-0.02555889,0.0001131851,8.8,0
6,-0.02273344,-0.001254266,8.8,0
7,-0.0173707,-0.001489878,8.8,0
8,-0.0123247,-0.002808834,8.8,0
9,-0.01006606,-0.004274855,8.8,0
10,-0.008607693,-0.005492546,8.8,0
11,-0.006639335,-0.006126535,8.8,0
12,-0.004140098,-0.01118175,8.8,0
13,-0.0008490188,-0.01500541,8.8,0
14,0.009103105,-0.02065183,8.8,0
15,0.0192127,-0.02435716,8.8,0
16,0.03101317,-0.03212095,8.8,0
17,0.03843241,-0.03979389,8.8,0
18,0.04498655,-0.04420596,8.8,0
19,0.05362959,-0.04790144,8.8,0
20,0.06407346,-0.05018024,8.8,0
21,0.07418927,-0.0533039,8.8,0
22,0.08660662,-0.05809743,8.8,0
23,0.1008795,-0.06121303,8.8,0
24,0.1066726,-0.06368911,8.8,0
25,0.1111758,-0.06823684,8.8,0
26,0.1216662,-0.07577153,8.8,0
27,0.1321313,-0.07948412,8.8,0
28,0.146558,-0.08234499,8.8,0
29,0.1582288,-0.08543891,8.8,0
30,0.1653524,-0.08689911,8.8,0
31,0.1775435,-0.08817873,8.8,0
32,0.1896639,-0.09079436,8.8,0
33,0.2034204,-0.09375004,8.8,0
34,0.2201957,-0.09178754,8.8,0
35,0.2368467,-0.09348081,8.8,0
36,0.2491576,-0.09496054,8.8,0
37,0.2671275,-0.09640424,8.8,0
38,0.2899951,-0.09581058,8.8,0
39,0.316405,-0.09594537,8.8,0
40,0.3367399,-0.09483646,8.8,0
41,0.3579237,-0.09313114,8.8,0
42,0.3842842,-0.09016823,8.8,0
43,0.4118974,-0.0897384,8.8,0
44,0.4407235,-0.09018312,8.8,0
45,0.4683544,-0.09166423,8.8,0
46,0.4948365,-0.09057818,8.8,0
47,0.5238997,-0.08893883,8.8,0
48,0.550545,-0.08769216,8.8,0
49,0.571731,-0.08722531,8.8,0
50,0.5943511,-0.08678149,8.8,0
51,0.6194024,-0.08460157,8.8,0
52,0.646787,-0.08005508,8.8,0
53,0.6759376,-0.07791852,8.8,0
54,0.703881,-0.07860626,8.8,0
55,0.7311521,-0.07661247,8.8,0
56,0.7629278,-0.0782752,8.8,0
57,0.7908472,-0.08098923,8.8,0
58,0.8161838,-0.08414261,8.8,0
59,0.843345,-0.08816427,8.8,0
60,0.8715162,-0.09511651,8.8,0
61,0.8984527,-0.1014151,8.8,0
62,0.924931,-0.1054173,8.8,0
63,0.955197,-0.1100331,8.8,0
64,0.9852153,-0.1146658,8.8,0
65,1.017032,-0.1238974,8.8,0
66,1.045941,-0.1332528,8.8,0
67,1.07002,-0.141163,8.8,0
68,1.096492,-0.1482861,8.8,0
69,1.125249,-0.1570979,8.8,0
70,1.153253,-0.1668972,8.8,0
71,1.18296,-0.1752978,8.8,0
72,1.212429,-0.1853043,8.8,0
73,1.236212,-0.1922373,8.8,0
74,1.262739,-0.1985753,8.8,0
75,1.288776,-0.2058527,8.8,0
76,1.313912,-0.2112395,8.8,0
77,1.339539,-0.2119078,8.8,0
78,1.357246,-0.2144827,8.8,0
79,1.373317,-0.218792,8.8,0
80,1.393863,-0.2250363,8.8,0
81,1.414984,-0.225953,8.8,0
82,1.435807,-0.2281933,8.8,0
83,1.456309,-0.230184,8.8,0
84,1.476982,-0.2292361,8.8,0
85,1.502024,-0.2275561,8.8,0
86,1.525756,-0.2255204,8.8,0
87,1.551766,-0.2227756,8.8,0
88,1.577873,-0.2232621,8.8,0
89,1.599022,-0.2266871,8.8,0
90,1.623772,-0.2283219,8.8,0
91,1.65281,-0.226926,8.8,0
92,1.682414,-0.2255048,8.8,0
93,1.712096,-0.2221011,8.8,0
94,1.737708,-0.2184241,8.8,0
95,1.759483,-0.2147358,8.8,0
96,1.781077,-0.2093449,8.8,0
97,1.810482,-0.2043452,8.8,0
98,1.836596,-0.2018336,8.8,0
99,1.862695,-0.1993891,8.8,0
100,1.887622,-0.1958785,8.8,0
101,1.910996,-0.1912946,8.8,0
102,1.935645,-0.1854618,8.8,0
103,1.967109,-0.1782995,8.8,0
104,1.989236,-0.1720428,8.8,0
105,2.012591,-0.1635595,8.8,0
106,2.037456,-0.1563351,8.8,0
107,2.05927,-0.1491875,8.8,0
108,2.083745,-0.1435168,8.8,0
109,2.115155,-0.1367685,8.8,0
110,2.136966,-0.1297585,8.8,0
111,2.159766,-0.1247516,8.8,0
112,2.185881,-0.120691,8.8,0
113,2.213972,-0.1202693,8.8,0
114,2.243027,-0.119264,8.8,0
115,2.272296,-0.1146257,8.8,0
116,2.302172,-0.1161351,8.8,0
117,2.334473,-0.1189546,8.8,0
118,2.362579,-0.1189772,8.8,0
119,2.393165,-0.1205735,8.8,0
120,2.422719,-0.1237351,8.8,0
121,2.454799,-0.126805,8.8,0
122,2.488525,-0.1328779,8.8,0
123,2.517287,-0.1383614,8.8,0
124,2.550535,-0.1409921,8.8,0
125,2.582707,-0.144605,8.8,0
126,2.615158,-0.1501184,8.8,0
127,2.652721,-0.1573672,8.8,0
128,2.687505,-0.1640525,8.8,0
129,2.717258,-0.1708354,8.8,0
130,2.745744,-0.1742981,8.8,0
131,2.773423,-0.1756173,8.8,0
132,2.799734,-0.1757002,8.8,0
133,2.820816,-0.1745024,8.8,0
134,2.842769,-0.1754903,8.8,0
135,2.864523,-0.1727871,8.8,0
136,2.892087,-0.1737313,8.8,0
137,2.920358,-0.1732309,8.8,0
138,2.944907,-0.1731518,8.8,0
139,2.970551,-0.1701561,8.8,0
140,2.998718,-0.1674621,8.8,0
141,3.025897,-0.1639054,8.8,0
142,3.049959,-0.1626522,8.8,0
143,3.077265,-0.1590268,8.8,0
144,3.101632,-0.1582193,8.8,0
145,3.130727,-0.1554443,8.8,0
146,3.153168,-0.1531039,8.8,0
147,3.180388,-0.1478341,8.8,0
148,3.211332,-0.1422141,8.8,0
149,3.242342,-0.1347877,8.8,0
150,3.273263,-0.1287632,8.8,0
151,3.302706,-0.1246208,8.8,0
152,3.334236,-0.1202812,8.8,0
153,3.359921,-0.114647,8.8,0
154,3.38307,-0.1081181,8.8,0
155,3.407289,-0.1030986,8.8,0
156,3.438168,-0.09857889,8.8,0
157,3.466846,-0.09409706,8.8,0
158,3.500201,-0.09033336,8.8,0
159,3.532566,-0.08582547,8.8,0
160,3.55241,-0.08032967,8.8,0
161,3.574413,-0.07337026,8.8,0
162,3.599228,-0.06785501,8.8,0
163,3.624214,-0.06618986,8.8,0
164,3.650516,-0.0639653,8.8,0
165,3.677533,-0.06247165,8.8,0
166,3.705784,-0.06209311,8.8,0
167,3.733449,-0.06290331,8.8,0
168,3.7623,-0.06503998,8.8,0
169,3.791202,-0.0666128,8.8,0
170,3.825174,-0.07026482,8.8,0
171,3.858965,-0.07291701,8.8,0
172,3.890774,-0.07718549,8.8,0
173,3.919105,-0.08372171,8.8,0
174,3.945835,-0.08663936,8.8,0
175,3.977012,-0.09263337,8.8,0
176,4.006217,-0.09775256,8.8,0
177,4.036711,-0.1035535,8.8,0
178,4.063001,-0.1073744,8.8,0
179,4.092356,-0.1102344,8.8,0
180,4.124027,-0.1169253,8.8,0
181,4.146887,-0.1255055,8.8,0
182,4.172018,-0.1304588,8.8,0
183,4.200767,-0.1329939,8.8,0
184,4.224987,-0.1372975,8.8,0
185,4.244819,-0.1401802,8.8,0
186,4.262936,-0.1430301,8.8,0
187,4.283974,-0.1441461,8.8,0
188,4.301819,-0.1425931,8.8,0
189,4.321634,-0.1403699,8.8,0
190,4.343722,-0.1397227,8.8,0
191,4.367104,-0.1396248,8.8,0
192,4.391489,-0.1365503,8.8,0
193,4.414669,-0.1340696,8.8,0
194,4.435265,-0.133877,8.8,0
195,4.458314,-0.1316764,8.8,0
196,4.484679,-0.132515,8.8,0
197,4.510997,-0.1337948,8.8,0
198,4.538082,-0.1334584,8.8,0
199,4.560556,-0.1337803,8.8,0
200,4.587184,-0.1326056,8.8,0
201,4.6138,-0.1290813,8.8,0
202,4.645696,-0.1209303,8.8,0
203,4.679026,-0.11435,8.8,0
204,4.714859,-0.1075629,8.8,0
205,4.743135,-0.1011647,8.8,0
206,4.773417,-0.100794,8.8,0
207,4.801772,-0.09766339,8.8,0
208,4.829218,-0.09395584,8.8,0
209,4.852159,-0.08908757,8.8,0
210,4.871826,-0.08255429,8.8,0
211,4.897106,-0.07909179,8.8,0
212,4.919497,-0.07372916,8.8,0
213,4.943696,-0.06916314,8.8,0
214,4.971035,-0.06636909,8.8,0
215,4.999447,-0.06337704,8.8,0
216,5.028956,-0.06113511,8.8,0
217,5.054956,-0.0571122,8.8,0
218,5.082145,-0.05351903,8.8,0
219,5.10755,-0.05381404,8.8,0
220,5.134233,-0.05374007,8.8,0
221,5.164963,-0.05430967,8.8,0
222,5.20067,-0.05677572,8.8,0
223,5.232055,-0.0597899,8.8,0
224,5.260283,-0.06325349,8.8,0
225,5.291924,-0.06859376,8.8,0
226,5.322714,-0.07238432,8.8,0
227,5.353802,-0.07643138,8.8,0
228,5.382447,-0.08121908,8.8,0
229,5.410214,-0.08599229,8.8,0
230,5.438119,-0.08999193,8.8,0
231,5.469269,-0.09354569,8.8,0
232,5.49858,-0.09754264,8.8,0
233,5.530993,-0.1015898,8.8,0
234,5.560524,-0.1070573,8.8,0
235,5.585174,-0.1099518,8.8,0
236,5.612906,-0.1155496,8.8,0
237,5.638607,-0.1175453,8.8,0
238,5.663051,-0.1202092,8.8,0
239,5.689456,-0.1221614,8.8,0
240,5.713169,-0.1220932,8.8,0
241,5.736661,-0.120647,8.8,0
242,5.766735,-0.1218509,8.8,0
243,5.79338,-0.1245585,8.8,0
244,5.811357,-0.1278044,8.8,0
245,5.835833,-0.1256723,8.8,0
246,5.857643,-0.1221158,8.8,0
247,5.881022,-0.1180527,8.8,0
248,5.903757,-0.1132024,8.8,0
249,5.929697,-0.1114637,8.8,0
250,5.95354,-0.1086931,8.8,0
251,5.975961,-0.1089001,8.8,0
252,5.998894,-0.10687,8.8,0
253,6.02282,-0.1052051,8.8,0
254,6.048503,-0.1009016,8.8,0
255,6.078972,-0.09602065,8.8,0
256,6.106833,-0.0932398,8.8,0
257,6.132215,-0.0904202,8.8,0
258,6.161542,-0.08292574,8.8,0
259,6.188668,-0.07886204,8.8,0
260,6.216708,-0.07157715,8.8,0
261,6.238073,-0.06616596,8.8,0
262,6.263361,-0.06088931,8.8,0
263,6.28441,-0.05772761,8.8,0
264,6.307168,-0.05115252,8.8,0
265,6.336843,-0.0403768,8.8,0
266,6.358998,-0.03160985,8.8,0
267,6.379596,-0.02318053,8.8,0
268,6.39777,-0.01588747,8.8,0
269,6.417766,-0.01068376,8.8,0
270,6.441635,-0.007142447,8.8,0
271,6.464044,-0.001943342,8.8,0
272,6.486064,7.897546E-05,8.8,0
273,6.508847,-0.0001887052,8.8,0
274,6.533206,-0.0008039625,8.8,0
275,6.561994,0.0009119142,8.8,0
276,6.592593,-0.0001592268,8.8,0
277,6.618666,0.00122852,8.8,0
278,6.646121,-8.563895E-05,8.8,0
279,6.677963,-0.004867343,8.8,0
280,6.704296,-0.008885378,8.8,0
281,6.734018,-0.01484666,8.8,0
282,6.762032,-0.02015184,8.8,0
283,6.788412,-0.02683666,8.8,0
284,6.811346,-0.02922975,8.8,0
285,6.834868,-0.03365379,8.8,0
286,6.865057,-0.04096683,8.8,0
287,6.892676,-0.04623907,8.8,0
288,6.926457,-0.05266853,8.8,0
289,6.950624,-0.05781716,8.8,0
290,6.973791,-0.0597969,8.8,0
291,6.994539,-0.0579152,8.8,0
292,7.012786,-0.05960967,8.8,0
293,7.027898,-0.06424232,8.8,0
294,7.042297,-0.06739753,8.8,0
295,7.059299,-0.06574971,8.8,0
296,7.082321,-0.0644857,8.8,0
297,7.10609,-0.07090016,8.8,0
298,7.126781,-0.07226628,8.8,0
299,7.14889,-0.07465249,8.8,0
300,7.167664,-0.07472771,8.8,0
301,7.188047,-0.07169437,8.8,0
302,7.209536,-0.07046991,8.8,0
303,7.228004,-0.07335643,8.8,0
304,7.25006,-0.07373144,8.8,0
305,7.271268,-0.07284103,8.8,0
306,7.294983,-0.07328042,8.8,0
307,7.321764,-0.06872781,8.8,0
308,7.345133,-0.06429243,8.8,0
309,7.373168,-0.05963423,8.8,0
310,7.40533,-0.05419166,8.8,0
311,7.431878,-0.05018666,8.8,0
312,7.459384,-0.04582225,8.8,0
313,7.487276,-0.04183191,8.8,0
314,7.514199,-0.03728409,8.8,0
315,7.53893,-0.03216418,8.8,0
316,7.563973,-0.02635393,8.8,0
317,7.583059,-0.02134429,8.8,0
318,7.593789,-0.01581486,8.8,0
319,7.615112,-0.009497573,8.8,0
320,7.637975,-0.003563357,8.8,0
321,7.661973,0.0005601719,8.8,0
322,7.688973,0.007635753,8.8,0
323,7.711342,0.01385233,8.8,0
324,7.734291,0.01789979,8.8,0
325,7.756199,0.01785822,8.8,0
326,7.775345,0.01990964,8.8,0
327,7.794909,0.0228748,8.8,0
328,7.815408,0.02412435,8.8,0
329,7.841963,0.02310391,8.8,0
330,7.869199,0.02223976,8.8,0
331,7.89688,0.01961936,8.8,0
332,7.925586,0.01705188,8.8,0
333,7.953767,0.01257543,8.8,0
334,7.980566,0.006882228,8.8,0
335,8.003872,0.002402984,8.8,0
336,8.027511,-0.002131705,8.8,0
337,8.053922,-0.006773537,8.8,0
338,8.08209,-0.01317929,8.8,0
339,8.10849,-0.02013065,8.8,0
340,8.13597,-0.03005375,8.8,0
341,8.160695,-0.0380145,8.8,0
342,8.186448,-0.04395878,8.8,0
343,8.218273,-0.05136453,8.8,0
344,8.245753,-0.05958463,8.8,0
345,8.271032,-0.06479358,8.8,0
346,8.291479,-0.06855763,8.8,0
347,8.312803,-0.07227772,8.8,0
348,8.334299,-0.07435948,8.8,0
349,8.353289,-0.07316016,8.8,0
350,8.36883,-0.07321409,8.8,0
351,8.385942,-0.07545727,8.8,0
352,8.406078,-0.07611323,8.8,0
353,8.425472,-0.07494372,8.8,0
354,8.441099,-0.07466297,8.8,0
355,8.458063,-0.07410923,8.8,0
356,8.477819,-0.07611582,8.8,0
357,8.497804,-0.07611497,8.8,0
358,8.517997,-0.07087762,8.8,0
359,8.538511,-0.06971115,8.8,0
360,8.556676,-0.06944225,8.8,0
361,8.5747,-0.06881767,8.8,0
362,8.59727,-0.06777667,8.8,0
363,8.613197,-0.06771426,8.8,0
364,8.633001,-0.0622774,8.8,0
365,8.652605,-0.05859191,-8.8,0
366,8.671556,-0.05609088,-8.8,0
367,8.689223,-0.05234472,-8.8,0
368,8.707864,-0.04706617,-8.8,0
369,8.723268,-0.04332721,-8.8,0
370,8.732601,-0.04161917,-8.8,0
371,8.745675,-0.03704954,-8.8,0
372,8.752913,-0.03171319,-8.8,0
373,8.757932,-0.02734191,-8.8,0
374,8.760945,-0.02552193,-8.8,0
