Step,Hip_X,Hip_Z,Target_X,Target_Z
0,1.122999E-09,-1,11,0
1,-0.001689134,-0.9975155,11,0
2,-0.00365145,-0.9963579,11,0
3,-0.002039402,-0.9949384,11,0
4,0.0001451958,-0.9928434,11,0
5,0.0006811633,-0.9909438,11,0
6,0.0004868359,-0.9869289,11,0
7,0.001631286,-0.9849096,11,0
8,0.000431285,-0.9851219,11,0
9,7.303545E-05,-0.9831831,11,0
10,0.003130476,-0.9808758,11,0
11,0.004999954,-0.9794454,11,0
12,0.006816206,-0.9778985,11,0
13,0.01028729,-0.9772443,11,0
14,0.01187638,-0.9778078,11,0
15,0.01603263,-0.9781071,11,0
16,0.0170892,-0.9785193,11,0
17,0.01827807,-0.9776133,11,0
18,0.0236368,-0.9774212,11,0
19,0.03309896,-0.9765136,11,0
20,0.044355,-0.9775532,11,0
21,0.05715564,-0.9801106,11,0
22,0.07015366,-0.9829217,11,0
23,0.08262628,-0.988858,11,0
24,0.09605876,-0.9952844,11,0
25,0.1089385,-1.003297,11,0
26,0.1216937,-1.01207,11,0
27,0.1350355,-1.023729,11,0
28,0.1478649,-1.035703,11,0
29,0.1616964,-1.049714,11,0
30,0.1763692,-1.063802,11,0
31,0.1903168,-1.075992,11,0
32,0.2043304,-1.089732,11,0
33,0.2199953,-1.103963,11,0
34,0.2352853,-1.118496,11,0
35,0.2515462,-1.135726,11,0
36,0.2679098,-1.150782,11,0
37,0.2857838,-1.167521,11,0
38,0.302714,-1.179334,11,0
39,0.3207618,-1.190468,11,0
40,0.3375985,-1.199427,11,0
41,0.3541979,-1.206632,11,0
42,0.3705394,-1.214162,11,0
43,0.3886942,-1.221678,11,0
44,0.4096499,-1.232585,11,0
45,0.4293972,-1.241954,11,0
46,0.4475935,-1.248703,11,0
47,0.466774,-1.254394,11,0
48,0.4859889,-1.258388,11,0
49,0.5052422,-1.262127,11,0
50,0.5250168,-1.26704,11,0
51,0.544333,-1.270973,11,0
52,0.5636574,-1.275716,11,0
53,0.5844194,-1.280168,11,0
54,0.6061524,-1.284212,11,0
55,0.629359,-1.289337,11,0
56,0.6577692,-1.294204,11,0
57,0.6840055,-1.299384,11,0
58,0.7115526,-1.30137,11,0
59,0.740675,-1.304322,11,0
60,0.7708877,-1.30933,11,0
61,0.7965204,-1.312532,11,0
62,0.8213019,-1.315719,11,0
63,0.8438776,-1.319309,11,0
64,0.8658007,-1.322188,11,0
65,0.8892311,-1.326754,11,0
66,0.9130567,-1.331015,11,0
67,0.9370292,-1.33411,11,0
68,0.9631466,-1.337196,11,0
69,0.9890321,-1.342031,11,0
70,1.014795,-1.346553,11,0
71,1.04112,-1.350712,11,0
72,1.066718,-1.355506,11,0
73,1.091626,-1.360889,11,0
74,1.117601,-1.368236,11,0
75,1.143447,-1.377874,11,0
76,1.172047,-1.387328,11,0
77,1.200487,-1.396814,11,0
78,1.229394,-1.407418,11,0
79,1.259851,-1.41965,11,0
80,1.286387,-1.43127,11,0
81,1.309968,-1.444211,11,0
82,1.336721,-1.456914,11,0
83,1.362854,-1.468882,11,0
84,1.388567,-1.481188,11,0
85,1.413341,-1.492396,11,0
86,1.437407,-1.50432,11,0
87,1.462502,-1.517951,11,0
88,1.48607,-1.530921,11,0
89,1.50901,-1.542084,11,0
90,1.531558,-1.55125,11,0
91,1.554456,-1.560114,11,0
92,1.574154,-1.567199,11,0
93,1.597505,-1.574665,11,0
94,1.619387,-1.580445,11,0
95,1.639761,-1.584519,11,0
96,1.661924,-1.5869,11,0
97,1.684317,-1.591164,11,0
98,1.707697,-1.595307,11,0
99,1.730388,-1.598558,11,0
100,1.752505,-1.603668,11,0
101,1.773795,-1.608355,11,0
102,1.798236,-1.615006,11,0
103,1.823408,-1.62094,11,0
104,1.845049,-1.627606,11,0
105,1.868994,-1.633121,11,0
106,1.895826,-1.636826,11,0
107,1.922209,-1.640413,11,0
108,1.948085,-1.642878,11,0
109,1.977182,-1.646684,11,0
110,2.004752,-1.649851,11,0
