Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,0,8.8,0
1,-0.008250865,0.001949076,8.8,0
2,-0.01213682,0.004383983,8.8,0
3,-0.01289025,0.007472051,8.8,0
4,-0.01318734,0.01026683,8.8,0
5,-0.01331214,0.01271284,8.8,0
6,-0.01080254,0.01486858,8.8,0
7,-0.008163593,0.01742553,8.8,0
8,-0.006208458,0.0194576,8.8,0
9,-0.002278645,0.02019672,8.8,0
10,0.002005804,0.02011633,8.8,0
11,0.004097818,0.02048372,8.8,0
12,0.006079759,0.02315169,8.8,0
13,0.009959369,0.02395195,8.8,0
14,0.01221978,0.02425066,8.8,0
15,0.01742522,0.02420426,8.8,0
16,0.02343694,0.02411521,8.8,0
17,0.0260817,0.02566907,8.8,0
18,0.03199048,0.02713463,8.8,0
19,0.03845403,0.03083164,8.8,0
20,0.04500384,0.03161171,8.8,0
21,0.05271075,0.03255511,8.8,0
22,0.0628478,0.03306513,8.8,0
23,0.07232045,0.03265446,8.8,0
24,0.08177393,0.03155079,8.8,0
25,0.09211187,0.02824345,8.8,0
26,0.1045775,0.02524095,8.8,0
27,0.1190387,0.02055706,8.8,0
28,0.1329278,0.0144051,8.8,0
29,0.1465764,0.008019656,8.8,0
30,0.1615814,-0.0006819228,8.8,0
31,0.174713,-0.01045616,8.8,0
32,0.1873337,-0.02449744,8.8,0
33,0.2028974,-0.03898564,8.8,0
34,0.2196843,-0.05493895,8.8,0
35,0.2346786,-0.06924449,8.8,0
36,0.2527502,-0.08371729,8.8,0
37,0.2712181,-0.09500158,8.8,0
38,0.2895612,-0.1059745,8.8,0
39,0.3090096,-0.1206896,8.8,0
40,0.3246783,-0.1324134,8.8,0
41,0.3419067,-0.1427122,8.8,0
42,0.3606505,-0.1535926,8.8,0
43,0.377494,-0.1623386,8.8,0
44,0.3924198,-0.1693508,8.8,0
45,0.4069294,-0.1758028,8.8,0
46,0.4248359,-0.180983,8.8,0
47,0.4466481,-0.1860697,8.8,0
48,0.466585,-0.1900432,8.8,0
49,0.4848599,-0.1939155,8.8,0
50,0.5019492,-0.1982853,8.8,0
51,0.5196179,-0.2045537,8.8,0
52,0.5384336,-0.2105654,8.8,0
53,0.5602511,-0.2154917,8.8,0
54,0.5810164,-0.2203087,8.8,0
55,0.6035032,-0.2257301,8.8,0
56,0.6255147,-0.2313696,8.8,0
57,0.6499,-0.23555,8.8,0
58,0.6745905,-0.2380173,8.8,0
59,0.6993843,-0.2396277,8.8,0
60,0.7288283,-0.2415692,8.8,0
61,0.7562759,-0.2429905,8.8,0
62,0.7856905,-0.2441532,8.8,0
63,0.8118882,-0.2464233,8.8,0
64,0.8407889,-0.2459353,8.8,0
65,0.8671107,-0.2441114,8.8,0
66,0.8923318,-0.2447,8.8,0
67,0.9187706,-0.2440258,8.8,0
68,0.9430277,-0.2415651,8.8,0
69,0.9667697,-0.2393499,8.8,0
70,0.9915215,-0.2408955,8.8,0
71,1.015908,-0.2402239,8.8,0
72,1.048587,-0.2422008,8.8,0
73,1.077705,-0.2431249,8.8,0
74,1.104917,-0.2425961,8.8,0
75,1.13363,-0.241776,8.8,0
76,1.163235,-0.2421461,8.8,0
77,1.192395,-0.2444835,8.8,0
78,1.221187,-0.248717,8.8,0
79,1.25112,-0.2526994,8.8,0
80,1.281527,-0.2568365,8.8,0
81,1.311602,-0.2620631,8.8,0
82,1.340908,-0.2689216,8.8,0
83,1.370358,-0.276185,8.8,0
84,1.400741,-0.2839985,8.8,0
85,1.430108,-0.2911892,8.8,0
86,1.457764,-0.2992336,8.8,0
87,1.48583,-0.3077834,8.8,0
88,1.512119,-0.3165912,8.8,0
89,1.543204,-0.3255794,8.8,0
90,1.573073,-0.3360023,8.8,0
91,1.601646,-0.3441352,8.8,0
92,1.628047,-0.3513314,8.8,0
93,1.651462,-0.3563654,8.8,0
94,1.6715,-0.3601427,8.8,0
95,1.688468,-0.3634926,8.8,0
96,1.709486,-0.3660825,8.8,0
97,1.729459,-0.3687448,8.8,0
98,1.747998,-0.3703804,8.8,0
99,1.771533,-0.3725227,8.8,0
100,1.800142,-0.375688,8.8,0
101,1.824715,-0.3782081,8.8,0
102,1.847659,-0.3820142,8.8,0
103,1.870511,-0.3860354,8.8,0
104,1.892759,-0.3898526,8.8,0
105,1.916889,-0.3926015,8.8,0
106,1.941861,-0.3958053,8.8,0
107,1.966734,-0.3987159,8.8,0
108,1.994438,-0.401232,8.8,0
109,2.020148,-0.4035016,8.8,0
110,2.045363,-0.4046782,8.8,0
111,2.072403,-0.4048678,8.8,0
112,2.102264,-0.4052521,8.8,0
113,2.131999,-0.4034837,8.8,0
114,2.162626,-0.3999382,8.8,0
115,2.196511,-0.3961568,8.8,0
116,2.230435,-0.3927266,8.8,0
117,2.260556,-0.3913123,8.8,0
118,2.289882,-0.3898267,8.8,0
119,2.31618,-0.3876661,8.8,0
120,2.341715,-0.3838189,8.8,0
121,2.366236,-0.3821019,8.8,0
122,2.394083,-0.3803599,8.8,0
123,2.424944,-0.3785893,8.8,0
124,2.454317,-0.3742163,8.8,0
125,2.484579,-0.3715549,8.8,0
126,2.517086,-0.3696931,8.8,0
127,2.549511,-0.3681345,8.8,0
128,2.580461,-0.3682751,8.8,0
129,2.610567,-0.3685424,8.8,0
130,2.639827,-0.368043,8.8,0
131,2.669303,-0.3697664,8.8,0
132,2.696048,-0.3707311,8.8,0
133,2.727731,-0.3733761,8.8,0
134,2.758963,-0.3763881,8.8,0
135,2.792907,-0.3785113,8.8,0
