Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,0,8.8,0
1,-0.004600861,0.0007838946,8.8,0
2,-0.007837515,0.000625003,8.8,0
3,-0.009212537,-0.0009353227,8.8,0
4,-0.008563748,-0.0001468698,8.8,0
5,-0.008195161,-0.000442056,8.8,0
6,-0.005461199,0.0007867792,8.8,0
7,-0.003976389,0.004262802,8.8,0
8,-0.003588179,0.006816593,8.8,0
9,-0.004330822,0.008617584,8.8,0
10,-0.004795489,0.01079743,8.8,0
11,-0.004138615,0.01424124,8.8,0
12,-0.002781849,0.01729641,8.8,0
13,-0.002300161,0.02088081,8.8,0
14,-0.001713429,0.02477934,8.8,0
15,0.001350766,0.0283851,8.8,0
16,0.007223322,0.02899415,8.8,0
17,0.01407269,0.02891253,8.8,0
18,0.02457749,0.02688691,8.8,0
19,0.03634195,0.02231046,8.8,0
20,0.04701019,0.01742652,8.8,0
21,0.05625233,0.007991804,8.8,0
22,0.06608035,-0.002491548,8.8,0
23,0.07640072,-0.01416995,8.8,0
24,0.08746704,-0.02643441,8.8,0
25,0.0975593,-0.03735996,8.8,0
26,0.1072215,-0.0492067,8.8,0
27,0.1179339,-0.06365497,8.8,0
28,0.1276766,-0.07527494,8.8,0
29,0.1385318,-0.08889306,8.8,0
30,0.148164,-0.1056994,8.8,0
31,0.1567015,-0.1219965,8.8,0
32,0.166041,-0.1386377,8.8,0
33,0.176207,-0.156242,8.8,0
34,0.1871025,-0.1745655,8.8,0
35,0.2000233,-0.1882469,8.8,0
36,0.2141839,-0.1996595,8.8,0
37,0.2277051,-0.2122458,8.8,0
38,0.243098,-0.2221586,8.8,0
39,0.2601502,-0.2303007,8.8,0
40,0.2756149,-0.2381467,8.8,0
41,0.2939676,-0.2460302,8.8,0
42,0.3141472,-0.2522622,8.8,0
43,0.3331909,-0.2577267,8.8,0
44,0.3503058,-0.2638397,8.8,0
45,0.3651361,-0.268829,8.8,0
46,0.3795528,-0.2769099,8.8,0
47,0.3951877,-0.2850197,8.8,0
48,0.4165022,-0.2940493,8.8,0
49,0.4323408,-0.3018583,8.8,0
50,0.4525895,-0.3074675,8.8,0
51,0.4739204,-0.3117768,8.8,0
52,0.4941444,-0.3162267,8.8,0
53,0.5171703,-0.3196287,8.8,0
54,0.5407587,-0.3239191,8.8,0
55,0.5648394,-0.326903,8.8,0
56,0.5901161,-0.3312773,8.8,0
57,0.6173334,-0.3362621,8.8,0
58,0.6412843,-0.3411849,8.8,0
59,0.6650599,-0.3456784,8.8,0
60,0.6888443,-0.349434,8.8,0
61,0.7123913,-0.3530361,8.8,0
62,0.7368196,-0.3569168,8.8,0
63,0.7650291,-0.3581542,8.8,0
64,0.7911329,-0.3613601,8.8,0
65,0.8180877,-0.3637643,8.8,0
66,0.8476089,-0.3676608,8.8,0
67,0.8772654,-0.3715509,8.8,0
68,0.9046171,-0.3752002,8.8,0
69,0.9309623,-0.3794312,8.8,0
70,0.9574786,-0.3848036,8.8,0
71,0.9848939,-0.3916078,8.8,0
72,1.012429,-0.3976063,8.8,0
73,1.042385,-0.4039918,8.8,0
74,1.071207,-0.4126303,8.8,0
75,1.099375,-0.424005,8.8,0
76,1.129167,-0.4352748,8.8,0
77,1.159635,-0.4480261,8.8,0
78,1.188064,-0.4612924,8.8,0
79,1.217832,-0.4741931,8.8,0
80,1.244928,-0.4885966,8.8,0
81,1.27054,-0.5011989,8.8,0
82,1.299533,-0.5130633,8.8,0
83,1.329081,-0.5260594,8.8,0
84,1.357071,-0.5365893,8.8,0
85,1.385905,-0.5473893,8.8,0
86,1.411385,-0.5547594,8.8,0
87,1.433421,-0.5597069,8.8,0
88,1.454437,-0.5660284,8.8,0
89,1.477747,-0.5726451,8.8,0
90,1.500159,-0.5765384,8.8,0
91,1.521839,-0.5810353,8.8,0
92,1.541292,-0.5851358,8.8,0
93,1.565486,-0.5892373,8.8,0
94,1.590099,-0.5936449,8.8,0
95,1.614228,-0.5978521,8.8,0
96,1.637634,-0.6008697,8.8,0
97,1.660912,-0.6038032,8.8,0
98,1.684443,-0.6061279,8.8,0
99,1.70679,-0.6086913,8.8,0
100,1.729639,-0.6126915,8.8,0
101,1.755859,-0.6166314,8.8,0
102,1.782958,-0.6206616,8.8,0
103,1.807302,-0.6251656,8.8,0
104,1.831667,-0.6286414,8.8,0
105,1.855287,-0.6305051,8.8,0
106,1.880751,-0.6300255,8.8,0
107,1.911682,-0.6300642,8.8,0
108,1.944779,-0.6297076,8.8,0
109,1.97826,-0.6286789,8.8,0
110,2.012779,-0.6290662,8.8,0
111,2.043765,-0.6287239,8.8,0
112,2.070799,-0.6270618,8.8,0
113,2.09599,-0.6250031,8.8,0
114,2.123279,-0.6247336,8.8,0
