Step,Hip_X,Hip_Z,Target_X,Target_Z
0,0,0,8.8,0
1,-0.008702653,-0.003177256,8.8,0
2,-0.01709609,-0.002446451,8.8,0
3,-0.02105472,-0.0001190198,8.8,0
4,-0.01934433,0.001156002,8.8,0
5,-0.02150772,-8.686888E-05,8.8,0
6,-0.02406778,-0.001817082,8.8,0
7,-0.02239567,-0.004740075,8.8,0
8,-0.02276126,-0.004106615,8.8,0
9,-0.01982471,-0.006538382,8.8,0
10,-0.01937303,-0.007136302,8.8,0
11,-0.01597093,-0.008435557,8.8,0
12,-0.01002312,-0.0102337,8.8,0
13,-0.002202198,-0.01270246,8.8,0
14,0.005647914,-0.01598039,8.8,0
15,0.01653446,-0.020689,8.8,0
16,0.02712898,-0.02305921,8.8,0
17,0.0366367,-0.02801988,8.8,0
18,0.0404469,-0.03334007,8.8,0
19,0.04141594,-0.03602825,8.8,0
20,0.04584574,-0.03994717,8.8,0
21,0.06135502,-0.04595897,8.8,0
22,0.07265024,-0.04931423,8.8,0
23,0.07857368,-0.05250259,8.8,0
24,0.08884262,-0.05839075,8.8,0
25,0.09549979,-0.06093674,8.8,0
26,0.1041102,-0.06482234,8.8,0
27,0.1167351,-0.07008939,8.8,0
28,0.126055,-0.07384913,8.8,0
29,0.1330371,-0.07602239,8.8,0
30,0.1416508,-0.07826644,8.8,0
31,0.1573407,-0.07745823,8.8,0
32,0.1705765,-0.07613266,8.8,0
33,0.1846401,-0.07663697,8.8,0
34,0.1957273,-0.07843579,8.8,0
35,0.2098579,-0.08202296,8.8,0
36,0.2273373,-0.08527104,8.8,0
37,0.2383533,-0.08760035,8.8,0
38,0.2580937,-0.09061539,8.8,0
39,0.2786081,-0.09039734,8.8,0
40,0.2938748,-0.09217063,8.8,0
41,0.3175657,-0.09300923,8.8,0
42,0.3430357,-0.09197788,8.8,0
43,0.371252,-0.09042577,8.8,0
44,0.3978062,-0.09190469,8.8,0
45,0.4263611,-0.09459262,8.8,0
46,0.4540707,-0.09683912,8.8,0
47,0.4819281,-0.09804386,8.8,0
48,0.5082324,-0.09795002,8.8,0
49,0.5303403,-0.09751013,8.8,0
50,0.5490798,-0.09415888,8.8,0
51,0.5728997,-0.08992027,8.8,0
52,0.6012937,-0.08583277,8.8,0
53,0.6262828,-0.08304102,8.8,0
54,0.6526188,-0.08126552,8.8,0
55,0.683252,-0.08364718,8.8,0
56,0.7146176,-0.0864293,8.8,0
57,0.742721,-0.08754291,8.8,0
58,0.768474,-0.09036377,8.8,0
59,0.7976364,-0.09507883,8.8,0
60,0.8287532,-0.09826777,8.8,0
61,0.8591796,-0.1030968,8.8,0
62,0.8906485,-0.1104549,8.8,0
63,0.9244471,-0.1197102,8.8,0
64,0.9546517,-0.1276833,8.8,0
65,0.978346,-0.1330152,8.8,0
66,1.003057,-0.1409686,8.8,0
67,1.033352,-0.1506252,8.8,0
68,1.06481,-0.1567988,8.8,0
69,1.096707,-0.1647003,8.8,0
70,1.124941,-0.1722731,8.8,0
71,1.155282,-0.1805027,8.8,0
72,1.183645,-0.1890804,8.8,0
73,1.210552,-0.1954001,8.8,0
74,1.236441,-0.2001356,8.8,0
75,1.260993,-0.2036766,8.8,0
76,1.280657,-0.2045933,8.8,0
77,1.296466,-0.2041722,8.8,0
78,1.315981,-0.2087677,8.8,0
79,1.3402,-0.2097455,8.8,0
80,1.367906,-0.2126535,8.8,0
81,1.391644,-0.2135129,8.8,0
82,1.414459,-0.213298,8.8,0
83,1.439154,-0.2147564,8.8,0
84,1.459674,-0.2173436,8.8,0
85,1.482975,-0.2160252,8.8,0
86,1.505362,-0.2154896,8.8,0
87,1.524077,-0.2147405,8.8,0
88,1.539729,-0.2140432,8.8,0
89,1.56174,-0.2130032,8.8,0
90,1.593602,-0.2103325,8.8,0
91,1.623244,-0.2048703,8.8,0
92,1.651347,-0.199467,8.8,0
93,1.682255,-0.1909089,8.8,0
94,1.709196,-0.1862448,8.8,0
95,1.737494,-0.1833477,8.8,0
96,1.766203,-0.1800407,8.8,0
97,1.793758,-0.1786405,8.8,0
98,1.820666,-0.1774529,8.8,0
99,1.848716,-0.1742952,8.8,0
100,1.881019,-0.1686361,8.8,0
